"","speaker","title","msg"
"11","Julie Holzrichter","Chief Operating Officer at CME Group","Yeah. I mean, the -- certainly the cross-margin initiative is one that our clients are quite excited about and one that we have talked about for a number of years delivering that is going to be an important thing. Capital efficiencies continues to be at the top of their list and a very important thing in order to deploy more capital and do more trading at CME Group.

I think the macroeconomic environment is quite positive across a number of our asset classes. And feedback from our clients is that they are using our market to hedge those growing risks, as well as a need -- and seen that the increased Treasury issuance on the horizon that's going to mean more hedging from broker-dealers as well.

Buy-side, again, I think across the segments, we're sensing quite a bit of positivity. And as we continue to roll out more products, the options that Derek and Tim talked about earlier also is another highlight that we're giving our clients a lot of different instruments to be able to express, therefore the expectations about the marketplace and we feel we're very well-positioned from our team being able to support them globally. And that is certainly part of the international growth that we have commented on, and believe it still suits us quite well for the future.

We also feel real good about our data services business delivering the 8% growth and the number of new products, services, and analytics that the team is working hard to deliver, in some cases, things that we had not previously rolled out to our customer based on our data. So, all of those things give us a positive outlook for the future."
"12","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Thanks, Julie; and thanks, Lynne. Ben, hopefully, that gave you some color on what we're thinking to exchange."
"13","Benjamin Budish","Analyst at Barclays","Yeah. Very helpful. Thanks, guys."
"14","Operator",NA,"Thank you. Our next question comes from the line of Dan Fannon with Jefferies. Please proceed with your question."
"15","Dan Fannon","Analyst at Jefferies & Company","Thanks. Good morning. I guess a little bit of a follow-up on that. Just you've had good volumes in the first half of the year, but the investor comments and concerns continues around -- continues to be about sustainability of that and potentially the worst or I'm sorry, the best being behind you. So as you think about kind of all the growth opportunities you see and you highlighted already, maybe pick the one or two that you could -- that you would highlight here in the short-term. And then maybe expand a bit upon the DTCC partnership and what we should think about in terms of how that gets rolled out and maybe the timing and the potential implications of that agreement."
"16","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","So, Dan, thank you for your question. You got a couple of questions in there. So the DTCC, we did put out the release with the DTCC just a couple of weeks back, and we're hoping -- we're waiting on regulatory approval, which we are expecting and hopefully, we will have that implemented going into the first quarter of 2024. We feel fairly confident about that now. So, otherwise, we wouldn't have put out the release. So, we are looking at that. And again, I think you recall going back many quarters, a couple of years back when Sean Tully gave you some figures about what he expected as far as the efficiencies, what that agreement could mean once we acquired NEX, which we thought we'd be somewhere today around 20% and we thought that we could be 70%-plus, we still feel very confident that that is going to be the case once this gets fully implemented and put forward. So, that's the DTCC question.

The other question was on a couple of drivers for the business, I think is what you asked on the out years. And I'll ask Tim to make a couple of comments as it relates to his business and Derek as well."
"17","Tim McCourt","Senior Managing Director, Global Head of Financial and OTC Products at CME Group","Sure. Thanks, Terry. As Terry mentioned in the opening remarks, there's certainly continued period of uncertainty in front of us, which will provide a continued tailwind for CME as we continue to offer risk management solutions for our clients. I think drilling down a little bit, if we think about some of the various asset classes, if we look at the rates complex, where we successfully completed the transition from LIBOR to SOFR, that's not the end of the journey, but it's really the beginning of what's in front of us.

To Julie's comments, if you think about coupling that with the macroeconomic backdrop on a tightening and the resolution of the debt ceiling, we're only in the early days of seeing some of those drivers factor into their risk management needs of our client. And what I mean by that is, if we look at the recent Treasury issuance, most of the analysts were expecting $1.2 trillion to be issued through now -- through June and year-end. Most of that issuance is going to T-Bills at present, instead of coupons.

If we look at the product offering of CME at present, that is not something that we currently offer with respect to the risk management or accessing the T-Bills market. So as that issuance moves from T-Bills to coupons, that will be buttressing our Treasury complex both within our futures and options, as well as BrokerTec. I think then when you also look at the uncertainty in the rates marketing, with the FOMC meeting today, there is over 99% chance of another 25 basis point increase. But if you look further out, they are expected to be somewhat range-bound for the rest of the year with possibly one more 25 basis point increase in 2023, but then you're seeing the Fed watchful and CME predict a 51% chance of a reduction before March of 2024. So, sort of this consensus view that rates could go up, stay the same or go down is going to be a tremendous backdrop for our clients that need to manage that uncertainty and have all the product to do so at CME across the various asset classes, across futures, options, swaps and the cash market."
"18","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","So, let me make a couple of comments too, Dan, because I think it's an important question that you asked. And it's really tough for us to predict the future. But, as you recall at the beginning of 2022, I said it was going to be a very exciting year, because a lot of things are setting up in favor of risk management. We think this is exactly the environment that we've been talking about for several years that we see going out for several more to come.

So, that's why we're really excited about some of these out-years, some of the things that Tim just referenced, risk management cannot be neglected for one moment for any business. We have multiple examples of failure, whether it's in small bank failures and others that continued to not manage risk, they're going to be, we think, potentially have to manage their risk that if they're going to stay in business, there's a whole host of factors that are coming to fruition that we think are of tailwind for CME Group.

I'm going to let Derek to make a few comments on his asset classes, because I think this is an important question not only that you're asking, but for all the analysts and investors that listen to. Derek?"
"19","Derek Sammann","Senior Managing Director, Global Head of Commodities, Options & International Markets at CME Group","Yeah. I think that you've already heard from Terry on the options and commodities. Just a couple of data points that I think underscore the breadth and the scale of the options growth. Not only is our non-US options growing faster than our US options, options are growing faster than the franchise overall. But also, if you look at the first-half year volumes, every single asset class with our client segment with the exception of banks is up -- this business is up 24% year-to-date. And what's most important is our buy-side client volume and options is up 38% year-to-date. So, it speaks to the breadth and the scale and I think the attractiveness of our options solutions across the entire customer range. So, this is not led by one asset class, not led by one client segment. So, it's really grown in scale across a lot of client segments.

And then on the commodities side, you heard Terry talk a lot about the benchmark status of our products. We have built long and hard into expanding our portfolio of products. If you look at what we've done in our Energy franchise, building up the crudes grades contracts to both defend, but also expand the success and the validity of our WTI market with that crudes grades contracts, we set an all-time record of open interest in over 500,000 contracts, open interest in those products. So, as the world evolves, this has been a multi-year story of expansion of our benchmarks, serving our clients as the world globalized and in some cases the world fragments, we have products for each of those scenarios. So, that's what we do. We solve client need, and we fill in parts of their portfolio that they need risk management and we become their solution provider."
"20","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","And as we said, Dan, we can't predict volumes, but as I've said in my prepared remarks earlier, when you're looking at the largest asset class in the US equity markets and the equity markets around the world and basically a zero vol environment right now and we still trade at 6.2 million contracts a day. I think that goes to show you what can happen even when there is no vol and people say, where are the future volumes at, I think we're just kind of given you an example, where we see they are at even in low-vol situation."
"21","Dan Fannon","Analyst at Jefferies & Company","Great. That's helpful. Thank you very much."
"22","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Thanks, Dan."
"23","Operator",NA,"Thank you. Coming up next we have a question from the line of Kyle Voigt with KBW. Please proceed with your question."
"24","Kyle Voigt","Analyst at Keefe, Bruyette & Woods","Hi. Good morning. Maybe a question for Terry. I mean, since early last year you sounded more open to executing on M&A if the right opportunity presented itself. Given M&A announcements or seeing from some of your peers domestically and internationally, can you just provide an update on the M&A environment? And given that you've not executed or announced any deals, are you not seeing the right opportunities in terms of checking the right boxes or has that been more price-driven?

And then also, maybe a question for Lynne or to you, Terry, do you think in terms of the next 10 years, as you mentioned kind of accelerating the growth, should we think about M&A as being a larger driver of accelerating that growth over the next 10 years versus what we saw over the last 10 years?"
"25","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Kyle, it's a great question. I think when you're looking out several years into future, there's a lot of things that can happen. And one of the things that I see happening, shape CME in the future is the technology growth that we have with our Google transaction that will allow us to do certain things and maybe our competitors can't or we don't need to do M&A in order to accomplish those goals of growth going forward. So, I think, we're in a very strong position from that standpoint.

As far as M&A and what my competitors are doing, I don't like to comment on what they're doing. I'm not in the room thinking, talking to them about what strategic analysis they did, why they're doing those type of transactions. As I've said, we will only do things that we think are strategically benefit to our investors and to our clients. And again, right now we are focused on the growth of this Company through many different avenues. And if in fact there was a transaction, I am still open to it, but it's not going to be out from left field, I assure you. That's something that we've been very focused on and I'm not saying my competitors are, they're just doing different things.

So, we have a strong franchise, we're going to continue to build on it. Tim made reference to early innings in risk management and some of these products. We truly believe that in the distribution of our products, the technology that -- and the market data that Julie is working on, what we're doing with Google we think is really exciting going forward. So, we don't necessarily need to do M&A, but we're not going to shy away from it, if in fact, we see it's a benefit to our investors.

And, Lynne, if you want to comment further."
"26","Lynne Fitzpatrick","Chief Financial Officer at CME Group","Yeah, I think Terry covered it well. We're looking at the organic growth and if there were opportunities out there, it's certainly something we look at, but we've been very disciplined in our approach to M&A as you've seen over the years."
"27","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","And, Kyle, I will make one more reference and I think I've said this on a prior call. We are in a very strong capital position, if in fact there was an M&A transaction to come our way, where some of our so-called peers, as you referenced, they are getting heavily levered right now and when assets get shopped, they're going to get shopped to people that can afford to pay for them, no matter what they are. It doesn't mean that we're going to acquire them, but we're in a strong position to look at a lot of things strategically that may or may not benefit our business and we will make the decisions based on that."
"28","Kyle Voigt","Analyst at Keefe, Bruyette & Woods","Understood. Thank you."
"29","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Thank you."
"30","Operator",NA,"Thank you. Our next question comes from the line of Simon Clinch with Atlantic Equities. Please proceed with your question."
"31","Simon Clinch","Analyst at Atlantic Equities","Hi, everyone. Thanks for taking my question. If we could just run -- go back to what, Lynne, what you were talking about in terms of the, I guess, the expanding product opportunities and the pipeline for market data, or maybe it was Julie who was talking about this. But could you expand on, sort of, I guess, how influence that has been or accelerated that has been by the Google partnership or if that has yet to come and perhaps give us a flavor of that, I guess, the pace of innovation over the next several years."
"32","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Sunil or Julie, you want to touch on that between the market data, then the Google partnership?"
"33","Sunil Cutinho","Chief Information Officer at CME Group","I'll kick off Terry, and then I'll have Julie speak to the commercial side. In terms of data platform, we have finally built it and it's available with about 24 petabytes of data. We have developed a set of services that we are working on releasing to our clients. I will let Julie speak a little bit about the commercial opportunity in that area."
"34","Julie Holzrichter","Chief Operating Officer at CME Group","Yes, Simon, why don't I just start for a minute just talking about the data services performance and then just quickly go into some of the product buildout that we've been working on with Google. As I mentioned earlier, this quarter we were up 8% versus where we were a year ago. And that is driven from high demand from our professional user base, as well as our retail clients. And we're seeing a steady increase in the number of those professional traders that are accessing our real-time exchange content, and really seeing growth across all of those subscriber segments out there.

In Q2, we did not see as many of those one-time true-ups as we saw in the first quarter. So, we definitely still had positive growth. But if you remember back to Q1, Lynne had mentioned some of those one-time payments. So, those can come from everything from audits, true-ups, and derived data, audit fees, even true-ups to real-time subscribers from accruals. So just wanted to call that out as well. We've continued to say those are sporadic revenue items, but it's worth calling that out this quarter.

And again, we're feeling quite positive about where the device usage is, as well as the new products that we've been able to introduce. As Sunil pointed out, for us being able to really get our data into Google Cloud at a magnitude that we're sitting at now has allowed us to accelerate the development of new products for our data business and including new analytics products as well. So, we've been highly focused on how we're going to enhance the business and then manage through making our data more available through APIs, increasing the flexibility in how we can package our data, how we distribute our data, how we're going to be able to price our data. All of this is just much better enabled once this is assessable through the cloud, as well as we believe, making it much more easy for clients that don't access CME data today to be able to use these new services.

The computation that you can do is just far enhanced from what we're doing in an on-prem environment. And so, that's allowing us to create as well some new compelling trade execution analytics. We've been able to put that into production this quarter and we'll be sharing that with our clients shortly. And so, this is really us being able to leverage our own proprietary data and giving our clients this benchmarking activity and allowing them to really take action on that data and providing them with insights.

And all of this just leads into how are we helping our clients better manage their risk. So, we're also looking at some new opportunities on the clearing and the risk side, so we'll be seeing more of that rollout and it's just the speed and efficiency, which the cloud puts behind us is allowing that new product production that would otherwise had not seen specifically within the data business. Hope that helps."
"35","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Thanks, Julie. Simon, hopefully, that gave you some color on that."
"36","Simon Clinch","Analyst at Atlantic Equities","That's pretty thorough. Yeah. Thank you very much."
"37","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Thanks, Simon."
"38","Operator",NA,"Thank you. Next question comes from the line of Alex Kramm with UBS. Please proceed with your question."
"39","Alex Kramm","Analyst at UBS Research","Yes. Hi. Good morning, everyone. Thanks for the proactive comments on some of the equity franchises, your DTE, and it's clearly some investors are comparing your trends versus some of your competitors out there. I guess, the other thing that stands out when I look at that franchise is that the Micro percentage has come really down a lot. I don't want to just simplify that as saying retail is off, but just wondering if you could comment on what's going on there. Do you see those volumes going elsewhere or is this when you talk to maybe your retail brokerage partners, is that just the drying up of retail activity post-COVID?

And then related to that, as you talk about the growth acceleration over the next decade or so, I mean, is retail still a component of that or was that just an interesting story opportunity over the last couple years, but now really it's about much bigger than other things again?"
"40","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Alex, thank you. Appreciate your question. I'm going to let -- there's a lot of people kind of chomping at the bit to take that question, but I am going to let Tim start, and then I'm going to join in with rest of the team. Go ahead, Tim."
"41","Tim McCourt","Senior Managing Director, Global Head of Financial and OTC Products at CME Group","Great. Thanks, Alex. Thanks for the question. When we look at the Micro E-mini complex at CME, certainly we've seen some mean reversion in volume, which is not surprising giving, as Terry mentioned, in his comments, the volatility coming inbound from the equity markets, as well as upward price trends in all of the major indices. When those things coupled together, it tends to be a less attractive trade to the more active individual client that we see that preferred the Micro over some other products available, not only in CME, but in the ecosystem more broadly.

But it's important to note this is Micro volumes coming off of a phenomenal record 2022. If we look at the Micro S&P 500 as an example, the Q2 volume that we've seen this quarter is well down, is still on par with what we saw in 2020 and 2021 and actually is higher than that. And the same holds true for the Micro NASDAQ. So, its a tough relative comp, but it's certainly a very strong product with respect to its risk management and trading needs that it provides.

The other thing that's interesting to note is the Micro launched in 2019, now a few years old, is really starting to mature as a product. And what I mean by that is, even though some of the volumes have come down, from a revenue perspective, it is actually flat to last year or slightly up through H1. And that's a result of two things. One, the pricing actions we've taken with respect to the Micro E-minis, which continues to be at a premium versus the other risk-adjusted regular E-minis, but the other is the member mix. So even in a lower volume environment, we're seeing larger non-member proportionality of that customer mix, which has increased the RPC about $0.10 since this time last year for Micro E-mini. So that is something that is important to remind people of is the revenue performance of Micro E-mini is different than the volume performance through H1 of 2023.

And with respect to maturation, the other point is, look at the open interest of Micro E-minis. If we look at the top 10 open interest days for the Micro E-mini complex at CME, all 10 are in June of 2023 with single-day open interest records in several of the Micro E-mini contracts. This is a statement that the Micro E-mini is becoming a risk management tool alongside our trading tool, where more and more clients are holding them versus just intraday trading, which is a very positive development for the overall health of the market.

The last point that I'll make on this is, we can't look at Micro E-minis in isolation. They go hand-in-hand with their older sibling the E-mini contract. And when you look at the combined performance and the resilience of the E-minis, the futures complex at CME for equity indices remains very strong to its most analogous product choice and that is the ETF. And what I mean by that, if we look at the S&P, we out-trade the top three S&P ETFs by a factor of 10.7 to 1. That is for Q2 of 2023, that is up from a factor of 9.4 one year ago in Q2 of 2022. Same thing for the NASDAQ. This quarter we out-trade the ETFs in our combined futures, 9.7 to 1 versus 7.3 in 2022. And similarly to the Dow, this quarter we out-traded the ETFs, 23.3 times, that is 16.2 times last year. So, despite the slowing growth in Micro E-minis off of a record year, we still a very strong equity futures offering here at CME."
"42","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Julie? Thanks, Tim."
"43","Julie Holzrichter","Chief Operating Officer at CME Group","Yeah. And as Tim pointed out, certainly our equity portion of our retail business is the majority of that. But with equity vol hitting two-year lows, we would expect there to be some softness in the volume. However, our overall retail business remains extremely strong. We had a record-setting year last year and we're looking at just revenue being down slightly this year, which is very, very strong performance. We saw a positive growth in both Europe, greater LATAM, and also China in the second quarter.

And one of the real parameters that we often mentioned on this call and for us as a key sign of the health of this marketplace for retail participation is the total number of retail traders, which was up 7% in Q2-over-Q2 of 2022 and also just the number of new traders. So, our firm's ability and CME's ability to continue to attract new people to CME markets, that was also up 4% in Q2 of 2023. So, I think from our signs, we certainly see the equity vol had some impact on things, but the fact that we have a diverse asset class, we saw increased activity in some of the other asset classes by retail participants and still we're -- we're still very well-positioned for future growth quarters."
"44","Tim McCourt","Senior Managing Director, Global Head of Financial and OTC Products at CME Group","And just to add a couple of data points to what Julie said, specifically, when you look at retail in our Metals complex, for example, retail volumes, year-to-date are up 21% and as you know, Metals is our highest rate per contract business at $1.50. Also, options growth has benefited from retail participation, up 8% this year. So, the benefit of being able to walk into a customer, any customer or distribution partner, and offering every major benchmark liquidity product to them means that when sector rotation happens, we're going to be the beneficiary of that. So we see strength in certain asset classes, when they start to rotate whether because you've got normalization of volatility or cost of capital, we're going to benefit from that and we see that that's the benefit of the story and the growth behind the franchise."
"45","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","So, Alex, you've heard a few comments, and I think hopefully you find them all salient. And one of the things that we talk about retail and we always have is an ebb and flow situation for a lot of people. Our retail is described a little bit different as more professional type participants as Mr. Minclay [Phonetic] was pointing out.

So, when you talk about COVID and you talk about other factors, yes, that was in there, but our retail is classified as different than the average person trading on maybe a Robinhood platform or something of that nature. And what Tim had to say about how the competitors are performing against CME, you can clearly see that our volume share is not only not decreasing, but increasing against the look alike or competitive type products. So hopefully those questions have been answered properly for you."
"46","Alex Kramm","Analyst at UBS Research","Yeah. Lots of great color. Thank you very much."
"47","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Thanks, Alex."
"48","Operator",NA,"Thank you. Our next question comes from the line of Brian Bedell with Deutsche Bank. Please go ahead, sir."
"49","Brian Bedell","Analyst at Deutsche Bank Securities","Great. Thanks. Good morning, folks. Thanks for taking my question. Maybe if I can just go back to the options story, obviously, that's been improving nicely, the numbers I'm looking at, I think options as a percentage of total ADV was in the mid-to-high teens over the last couple of years. Now, you've sort of vectored above 20%. So just wanted to sort of try to understand your confidence of that type of trend improving over the next year.

And then maybe just talk about the RPC dynamics of the Options business versus the futures in terms of whether you think that potentially accretive to RPC.

And you also mentioned on Page 3 of the quarterly earnings commentary about the direct front-end platform helping stimulate trading of electronic options. Is that just in the Energy complex or is that across the business?"
"50","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Thanks, Brian. Derek and Tim, you want to start and then I'm going to say --"
"51","Tim McCourt","Senior Managing Director, Global Head of Financial and OTC Products at CME Group","Yeah, in reverse order. I'll actually start with your last question, Brian. So, yeah, you've heard us talk on previous calls about CME Direct, that is our proprietary front-end that we provide to our customers that gives them all the functionality, all the analytics, all the capabilities, and all the connectivity including API access to our markets for both futures and options that really started as a mechanism to make sure that we were able to provide the full breadth of capabilities and services to our global customer base seamlessly, connecting to everything that we have to offer. That's now extended itself. So, this is across asset class, not just limited to Energy, and the growth that we've seen there has been substantial. It's actually rapidly evolved to become the single largest ISV provider or link into our options business with the highest rates of penetration on the interest rate side. So, it's an integral part to our growth story.

In the options analytics space, we've developed a whole suite of capabilities, whether it's pre-trade analytics or post-trade tool to help customers look at that positions and strategy they want to implement, that's a new capability we've developed over the last four to five years and it's -- just as we continue to expand the tools and capabilities, it just brings more customers that are willing and able to trade options and creates a seamless experience, one single front-end into all of our asset classes with a full suite of functionality analytical tools. We think we're still in the early innings of developing those capabilities in partnership with QuikStrike and we're very happy with the growth that we're seeing there. That's actually becoming a critical part of our futures delivery, as well as all of our blocks are reported through there.

The last piece I'd note on the front-end there is that we're seeing the largest uptake in growth there is from some of our buy-side participants and brokers as well. So, this is a platform that brings customers to our market, provides a full suite of services and introduces them to everything we have to offer.

The last piece is the -- when you reference the overall percent of Options as a percent of total volume, there's two parts to that. Not only are we seeing Options continue to outpace futures, which is positive for the franchise in that more Options business brings more embedded futures hedging associated with it, but as I mentioned at the top of the call, with our Options business year-to-date, up about 24%, our non-US Options business is growing even faster, up 33% for the first full half year.

So, when we think about growth levers and opportunities, the way our sales force is out there, specifically educating clients on Options use how to access those tools at CME Group and the growth that we're seeing, we think we've got still a good deal of penetration yet ahead of us when you look at the footprint that we have in Options in Europe and Asia versus the US. So a lot to like in the story."
"52","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","So, let me just accentuate a couple of points here, Brian, because I think it's really important. We are the largest futures exchange in the world. Our futures franchise is massive. One of the reasons it is what it is, is because of the growth of options. But the real growth is in the futures for the out-years. So if our options business continues to be here or better, it only bolsters our futures and hedging business going forward. That's to me a real story for the futures franchise of CME Group.

So, it's not just an options story like some people are talking about it or different firms they represent. We are a futures exchange with options and the options grow the futures as well. And that point cannot be missed. I don't want you to think we don't want to go in options and futures or not. So that's a very important point that we have to go forward."
"53","Brian Bedell","Analyst at Deutsche Bank Securities","That's super-helpful. And just the RPC dynamics, I guess, of the options versus the futures."
"54","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Say that again."
"55","Brian Bedell","Analyst at Deutsche Bank Securities","The RPC dynamics versus futures."
"56","Lynne Fitzpatrick","Chief Financial Officer at CME Group","Yeah. So the total RPC this quarter across our Options complex was $0.666, slightly down from what we saw overall. It does depend on asset class, how that will compare and what it is trading in terms of those options."
"57","Brian Bedell","Analyst at Deutsche Bank Securities","That's great color. Thank you so much."
"58","Terrence A. Duffy","Chairman and Chief Executive Officer at CME Group","Thanks, Brian."
"59","Operator",NA,"Thank you. And up next we have a question from Craig Siegenthaler with Bank of America. Please go ahead, sir."
"60","Craig Siegenthaler","Analyst at Bank of America","Hey, good morning, everyone. Our question is on pricing. Given your success with the larger-than-usual price hikes early this year, do we start to see larger price hikes again next year in 1Q '24 and then again in 1Q '25?"
