"","speaker","title","msg"
"11","John Kim","Analyst at BMO Capital Markets","Thanks, good morning. You spent a lot of time at your Investor Day talking about the occupancy upside potential given your near-term expirations. And I know a lot has changed since then, but you have leased 1.1 million square feet in the fourth quarter. And my question is, how does that compare versus your expectations at the time? And as you sit here today, is 1.1 million square feet, is that a good run rate for the rest of the year?"
"12","Douglas T. Linde","President and Director at Boston Properties","Well. You're asking if I describe how we were thinking about the world in September versus the way we're thinking about the world today. I would tell you that there has been a material change in the overall economy relative to the risk of recession, and I think there is less demand in the overall environment than there was then. We still feel really good about the overall quality of our assets and the ability to capture incremental demand in the marketplace due to the nature of the tenants that are looking for space.

And so again, we actually exceeded our own internal projections for the at the end-of-the year because we thought we would be slightly below where we were in the third quarter. And again, if you sort of -- it's just for bringing these new assets into service and simply put them in at their absolute leased occupancy or remove them, they actually increased our overall occupancy during the year. And so I would tell you if you look at our exploration schedules for 2023, when you look at the 1.5 million square feet we've already leased and we will again hopefully be leasing somewhere in the neighborhood of 750,000 to 1 million square feet per quarter, we should again be increasing our occupancy as we move through 2023."
"13","Owen D. Thomas","Chairman and Chief Executive Officer at Boston Properties","Yeah, John, just to add. I mean, we -- we've maintained our guidance for our same-property portfolio and for our occupancy. So our outlook is similar to what it was when we gave guidance last quarter. I think that our occupancy in the first quarter, so three months from now will likely be lower or flat to what it is today, but we've got a lot of leases that are already signed that Doug described. The 1.5 million square feet that are coming into play and I think that starting in the second quarter, we're going to see our occupancy grow from there through the rest of the year. And a lot of this occupancy has been coming in some of the major markets like New York City. We've got a number of leases that are signed that will be starting in the second quarter. Doug described the deal in Boston that we did just in December and that deal is going to start in the second quarter. And we also have some deals in Reston starting. So, I think that we feel -- we've been conservative in our approach to our guidance based upon what we see future leasing activity as, but we feel good about the guidance that we provided."
"14","Operator",NA,"Thank you. And I show, our next question comes from the line of Steve Sakwa from Evercore ISI. Please go ahead."
"15","Steve Sakwa","Analyst at Evercore ISI","Yeah, thanks, good morning. I want know if you can talk a little bit about maybe Platform 16 and 360 Park Avenue South, and I know both of those buildings were sort of geared towards the tech tenants. And Doug, given your comments about the slowing tech demand in even some of these tenants subleasing, I'm just curious how you're may be altering the -- the marketing program there or do you just need the macro environment to really get better to see traction on both of those buildings?"
"16","Douglas T. Linde","President and Director at Boston Properties","So, let me ask Hilary Spann to talk about 350 Park Avenue South, And I'll ask Bobby sort comment on Platform 16."
"17","Hilary Spann","Executive Vice President, New York Region at Boston Properties","Thanks, Doug. Hi, Steve, how are you doing. So at 350 Park Avenue South, the redevelopment is underway. We are very far along in discussions with a retail tenant that is going to be very exciting when we're able to announce it. I think it's fair to say that the demand for 360 Park Avenue South is diversified, but tilted toward tech and media firms because of its location in the Midtown South sub-market and to the point that everyone has been making on this call, that leasing velocity has slowed dramatically starting probably in end-of-the second-quarter of last year, maybe early third quarter of last year. And so, we are proceeding a pace with the development and we expect to deliver it as per our original estimates.

And some of the demand that we have seen for that building is actually in a more traditional industry groups, finance, you know the industries that support finance, etc. But no question that the leasing has slowed there, and so we are thinking that rather than looking at 150s, we may be looking more at 50 to 75,000 square foot tenants for to fill the demand for that building."
"18","Robert E. Pester","Executive Vice President, San Francisco Region at Boston Properties","Well, thank you. Yeah. Hi, Steve. So on Platform 16, the project doesn't deliver till 2025. And as we've told you many times before that the San Jose Silicon Valley market is a build and they will come market it. Typically, tenants don't look at the buildings until they can walk the building or get a feel that this deal is going up. We still see it as a tech building. It's the only building that's going to deliver in that 2025 timeframe in Silicon Valley, its new. So we're still optimistic that over the course of the next 24 months that tech user will materialize for the building."
"19","Operator",NA,"Thank you. And I show our next question comes from the line of Blaine Heck from Wells Fargo. Please go ahead."
"20","Blaine Heck","Analyst at Wells Fargo Securities","Great, thanks, good morning. The fourth quarter seem to be a slow leasing quarter in the overall market. You at BXP did relatively well compared to the market. But can you talk about whether you think you've seen a change in the level of demand or leasing activity thus far this year? And maybe more importantly, what do you think needs to change to get some of the tenants that have been reluctant to sign longer leases to make those longer-term commitments?"
"21","Douglas T. Linde","President and Director at Boston Properties","So, Blaine, I am, and I'll let Owen make a comment as well. I hope that my comments were both honest and thoughtful regarding what I think we think the demand picture is, which is there is less overall demand in the market today due to the nature of the business economies changes. And we don't think there's going to be much, if any, a positive absorption occurring. We think we will lease more space than our peers because we have premier work spaces -- places that are geared towards the tenants that are in the market and then that are making decisions. And I don't actually believe that the tenants that are looking for space are concerned about making long-term decisions, they are in fact most probably making long-term decisions than we are still doing longer-term leases in all of our other leasing that we've been doing in the last couple of quarters. Some of it hasn't hit the lines yet in terms of our occupancy numbers. But, so I can't tell you how long the economy is going to be where it is. But as the economy recovers, traditionally Jobs and/occupancy are second derivative events associated with that, and so it will be a period of time before tenants are ""growing again."" But, Owen, maybe you have some other ideas."
"22","Owen D. Thomas","Chairman and Chief Executive Officer at Boston Properties","Doug, you covered it well."
"23","Operator",NA,"Thank you. And I show our next question. Oour next question comes from the line of Alexander Goldfarb from Piper Sandler. Please go ahead."
"24","Alexander Goldfarb","Analyst at Piper Sandler Companies","Hey, good morning."
"25","Douglas T. Linde","President and Director at Boston Properties","Good morning up there."
"26","Alexander Goldfarb","Analyst at Piper Sandler Companies","First is a comment, maybe Dock 72 would be good for resi conversion if you're taken suggestions from the cheap seats. A question for Ray, is in D.C it's good to see the politicians and including in Congress addressing the work-from-home endemic that's with the Federal employees. My question for you though is, how much does work-from-home for government workers really affect like Reston Town Center and the private office market? I would guess that one GSA doesn't really sign high-priced deals to just given what's been going on. I'm guessing more of the private investment market is focused on private companies or DoD or other security tenants who have to be in office. So just sort of curious your take on what's going on in DC, and how much we need government workers to come back for the market to flourish?"
"27","Raymond A. Ritchey","Senior Executive Vice President at Boston Properties","First of all, happy New Year, Alex. Thanks for the question. You know it is -- we've been here in the district. It's really kind of frustrating to see the federal workforce not fully engaged in the return to work. The Real Estate Roundtable has been very effective in reaching out to Mayor Bowser and and really stressing to her the important for the federal workforce to return not only just in terms of consumption of office space, but the social fabric of the city is completed deteriorating with the workers not coming, and we're also very concerned about the impact upon metro. Before the pandemic, there was almost 800,000 riders a day on the metro, now it is less than 300,000, and that will have an impact on the the public transportation system here.

As it relates to Reston specifically, we have a very large portion of our tenants who are engaged in government contracting and support to the federal government. And the policy of the federal government not to return to work also is impacting occupancy in Reston. And while many of them have the requirement to be in the office because of the secured nature of their work, it still impacts the more traditional office support tenants for the federal government contractors. So it's impacting Reston from a presence of the retail, it impacts things like the fitness center and other support activities we have in the building. So even though we're a diverse tenant base there, the lack of the federal government coming to work is still impactful. And we're really insisting to the leadership in the district the importance for the Federal government to return to their offices."
"28","Operator",NA,"Thank you. And I show our next question comes from the line of Michael Griffin from Citi. Please go ahead."
"29","Michael Griffin","Analyst at Smith Barney Citigroup","Great, thanks. It seems like relative to the East Coast peers as West Coast markets continue to lag, I guess what sort of concern do you have for the long-term viability of the market like -- like San Francisco? And if there were a bid, would you look to maybe allocate capital out of there? And then Doug, one thing I wanted to clarify real quickly on your leasing comment. I think you said 39% of the leases this quarter came from renewals, some of which took the same amount of space versus some now they're downsized. What percentage took the same space versus downsized? Thank you."
"30","Douglas T. Linde","President and Director at Boston Properties","So, Michael, I don't have all the data in front of me, I might -- when I actually looked at the other day in terms of the number of tenants, there were two or three tenants they downsized, but they were larger. I mean, the biggest example being, we had Zillow's plus Trulia which renewed on two out of six floors at 535 Market Suite, but there are one or two tenants like that. The majority in terms of the number of tenants that signed leases that did renewals actually we're staying in basically the same number of square feet."
