"","speaker","title","msg"
"11","Joe Ritchie","Analyst at The Goldman Sachs Group","So -- yeah, so look, my first question, you guys called-out a few of those large datacenter wins that you booked into orders this quarter. I'm just curious, Craig, maybe just kind of help contextualize what that means for -- from like content per datacenter and how that's going to -- how that's shifting for your business, now that there is a lot of discussion around generative AI and what that means for you guys?"
"12","Craig Arnold","Chairman and Chief Executive Officer at Eaton","I appreciate the question, Joe, and I know there's been a lot of discussion around AI and how it's going to impact the world not not only kind of datacenters, but I would tell you that the datacenter market as we've talked about on these calls for sometime now has been strong and it's been strong for multiple years. And AI side, that market has been growing at double-digit. And I'd tell you that the big wins that we've booked during the quarter, I think, most of that really has nothing to do with the AI impact yet. A lot of that is in the future. A lot of the major datacenter players are still trying to sort out the way they're going to configure their datacenters to deal with this AI environment and the increased energy intensity.

So, I'd say, for us, it was just another very strong quarter of datacenter wins that really has not seen the impact yet of this whole emergence of generative AI. So, it's -- we're feeling great about that market and we think generative AI and its downstream implications are just going to keep that market strong for a much longer period of time and we're well-positioned there."
"13","Joe Ritchie","Analyst at The Goldman Sachs Group","That's great to hear. And maybe just a broader question around your backlog and the type of visibility that it's providing for you. I think I asked you last year whether why wouldn't you be able to grow double-digits this year and now it looks like you're very well on-track to do so. Trying to really kind of think through the implications of your backlog today and what that means for 2024 and beyond. So, any comments around that would be helpful."
"14","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Yeah. I mean, as you can imagine, we're not in a position to provide that guidance at this point for 2024, given the fact that it's still early in the year and we'll probably have an opportunity to do that towards the end of the year as we would normally do so.

But to your point, I mean, the backlog continues to grow and the backlog, as you saw in these reports, is up multiples of where we've been historically, which gives us much better visibility, better visibility we've ever had into the outlook for the upcoming 12 to 18 months. And so, we're feeling very good about what 2024 is going to look like, it will be another strong growth year for the Company and we'll certainly provide some guidance on what the year looks like as a part of our normal process of and timing for giving the outlook. But the backlog is certainly gives us a lot of courage with respect to what we think the year is going to look like, given that the growth and where it is relative to where it has been historically."
"15","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","And maybe I can just piggy-back on to that a little bit. We've seen a lot of focus on order intake and certainly that's a very important metric to look at. But it's important that you look at it in the context of this historically high backlog that we have together with the protracted delivery times and lead times that we have. So, as Craig alluded to, we're nearly three times our historical backlog coverage. And we went through modeling scenarios where you look at various order intake declines and combine that with robust organic growth. We're confident that we will not hit our historical backlog coverage timing until two to three years out.

So, we're very bullish on the transparency that the backlog gives us and it really does mute the order intake and order decline a little bit."
"16","Joe Ritchie","Analyst at The Goldman Sachs Group","Super helpful. Thank you."
"17","Operator",NA,"Thank you. Your next question is Josh Pokrzywinski from Morgan Stanley. Please go ahead."
"18","Joshua Pokrzywinski","Analyst at Morgan Stanley","Hey, good morning, guys."
"19","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Morning."
"20","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","Hey, morning."
"21","Joshua Pokrzywinski","Analyst at Morgan Stanley","So, I feel like you guys have done a really great job of kind of scoring some of the background announcements, whether it's the mega projects or I guess, Slide 5 with some of the stuff from IRA. Maybe just give us an update on where we are in looking through that? I would imagine the vast majority of that is not really in your order book. You talked about really high customer interaction or engagement or kind of the front log. I forget what the exact term was. But where are we through kind of those orders or initial discussions yet?"
"22","Craig Arnold","Chairman and Chief Executive Officer at Eaton","No, I appreciate the commentary, Josh. And this is, I think, really an important message with respect to some of these big government stimulus spendings or whether it's the government stimulus spending and its impact or the mega projects that we're talking about, we do think one of the key messages that we think it's important to kind of get your head around is the fact that most of this impact has not showed up at this point in our order book and it certainly has not shown up in our revenues.

We did talk about only two of the infrastructure projects, some $2 billion of projects that we have visibility to, we've won visibility, $1 billion of that have been out to quote we won about half of that. But that is a really small piece of the total dollars that will ultimately be spent tied to some of these infrastructure and other mega projects that we talked about.

And so, it is very early innings for us with respect to the forward-looking programs that we've shared with you on these calls. And that's what gives us confidence that what we're dealing with here is a long-term structural shift in our business with respect to the underlying growth rates. And we'll certainly continue to report out as we learn more and we'll do this on a quarterly basis. But really encouraged by the fact that most of the goodness that we're talking about is still a future."
"23","Joshua Pokrzywinski","Analyst at Morgan Stanley","Got it. That's helpful. And then maybe just a quick follow-up. Respecting that orders and backlog have kind of their own cadence right now with what you guys are going through as you just explained, are the shorter cycle parts of Electrical seeing kind of that lead time normalization show-up in orders? I think some of your peers have seen that. Obviously, you guys are longer-cycle and things like Switchgear, maybe don't fall into it. But any part of that where you're seeing either like a destock or a lead time normalization show up?"
"24","Craig Arnold","Chairman and Chief Executive Officer at Eaton","We're certainly not seeing any destocking across the business. But there are -- but in fact to your point around the short-cycle businesses, whether that's resi or what's happening in the MOEM channel or distributed IT, those would be three shorter-cycle markets that we clearly have seen a slowdown in orders overall, and lead times as a result of that have come in quite nicely in those three end-markets, obviously, being more than offset by strength in the other much larger segments that we serve. But in those three short-cycle pieces of business, we have clearly seen lead times come in, we've seen orders moderate in those three end-markets."
"25","Joshua Pokrzywinski","Analyst at Morgan Stanley","Helpful color as always. Best of luck, guys."
"26","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Thank you."
"27","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","Thank you."
"28","Operator",NA,"Thank you. The next question is from the line of Chris Snyder from UBS. Please go ahead."
"29","Christopher Snyder","Analyst at UBS Group","Thank you. And I wanted to follow-up on Josh's question, specifically around the Inflation Reduction Act. It sounds like not much orders yet on the back of the IRA. Is it reasonable to think that orders there could start coming through in 2024? And when we look across all the Company's various business lines, which ones do you think will benefit most from the IRA specifically? Thank you."
"30","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Yeah. I do think in terms of timing, for sure, as we think about 2024, we would expect to start to see those projects be clarified negotiations and some of the orders begin to show-up in 2024, maybe, some early shipments, at the best case, at the end of the year, but it -- but as you know these projects tend to be much longer-term and a lot of these dollars are going to support mega projects. And mega projects, just by definition, tend to be much longer-cycle than the typical stock and flow business that we have. And so, we would expect to start to see that begin to show-up next year.

Now, to your point on which companies would benefit the most, I'm not sure, I mean, clearly, we..."
"31","Christopher Snyder","Analyst at UBS Group","Sorry, which verticals within -- sorry, which verticals within the Company? My apologies."
"32","Craig Arnold","Chairman and Chief Executive Officer at Eaton","I'm sorry, which..."
"33","Christopher Snyder","Analyst at UBS Group","Which vertical -- sorry, which verticals within the Company?"
"34","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Yeah. I'd say, clearly, as we think about the various verticals and we kind of laid out in our presentation on Slide 4, and this was -- I appreciate your commentary, because what we've really tried to do on Slide 4 in our PowerPoint is to give you a sense for the key megatrends and how they impact the various verticals that we participate in.

So, if you look at the infrastructure spending, the great news for us is, it is very broad, plays across the board and impacts most of our segments. But I'd say, it certainly will show up most materially, I'd say, in the industrial segment, if you think about what's going on today in the investments in new EV factories and battery factories, what's going on in the chemical space. A lot of it will show up in what we call industrial facilities. But it really does particularly -- cut across pretty broadly in most of the end-markets in which we participate."
"35","Christopher Snyder","Analyst at UBS Group","No, absolutely. I very much appreciate that. Then maybe following-up on that industrial comment. Everyone, I think, is kind of seeing the massive manufacturing starts, that's now leading to higher activity put in-place. How should we think about the lag in which that flows through your business from the start to when it starts generating revenue for Eaton? You actually said, these are very long-cycle projects. Just wondering kind of how long could a single facility kind of generate revenue for you? Thank you."
"36","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Yeah, no, I appreciate that question. As you can imagine, as we've seen this significant transition to these mega projects, we spent a fair amount of time internally trying to answer the same question from an announcement to a negotiation and negotiation to an order, and order to a shipment, and it varies widely depending upon the type of project you're referring to. And I'd say it could be as short as six months, it could be as long as three years.

And when you think about on -- a lot of these mega projects, they do tend to be longer in nature. So, they would tend to be on the longer end of that cycle, just by virtue of the size of these projects."
"37","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","And I think the exciting thing about it, as we said in the prepared remarks, we see each quarter, like $100 billion coming in the end, and then it is going to give us a nice cadence going forward for quite some time.

And just to come back to the Inflation Reduction Act, I mean, we put that particular act in for illustrative purposes. But just to draw your attention, we've also got the Infrastructure Act, the CHIPS Act and in Europe, the EU Recovery Plan. So, if you -- when you put all this together, there's just a ton of government stimulus supporting key parts of our business."
"38","Christopher Snyder","Analyst at UBS Group","Thank you."
"39","Operator",NA,"Thank you. Our next question is from Nicole DeBlase from Deutsche Bank. Please go ahead."
"40","Nicole DeBlase","Analyst at Deutsche Bank Aktiengesellschaft","Yeah. Thanks. Good morning, guys."
"41","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","Good morning."
"42","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Good morning, Nicole."
"43","Nicole DeBlase","Analyst at Deutsche Bank Aktiengesellschaft","Maybe just on free cash flow, I noticed you guys raised the EPS guidance by a pretty considerable amount, but free cash flow remained consistent. Can you just talk about the drivers of that? And I'm sure part of that has to do with your working capital plans for the second-half. Thanks."
"44","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","Yeah, that's a great question, Nicole. We were up almost $800 million. The majority of that around, let's call it, $550 million was working capital optimization and $250 million was from earnings. We debated, do we do we take up the guidance on free cash flow, and we thought because it kind of fits within the range right now, we'd give it another quarter. We're happy the way it's going, obviously, up 600% is something to be happy about. We've improved cash conversion cycle by nine days.

That said, we still have a lot of work to do and we want to get our free cash flow margin up even even higher."
"45","Craig Arnold","Chairman and Chief Executive Officer at Eaton","And I'd just add here. As we grow as well, we're obviously putting more cash into receivables. And so, it's..."
"46","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","Yeah, great point."
"47","Craig Arnold","Chairman and Chief Executive Officer at Eaton","We're are having to fund, as well, the increase working capital as a result of the higher growth."
"48","Nicole DeBlase","Analyst at Deutsche Bank Aktiengesellschaft","Got it. Makes sense. And then on the non-resi vertical, obviously, like ongoing questions about the strength there, are there any patches within the whole non-resi complex where you guys are seeing any signs of slowing activity?"
"49","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Yeah, no, I appreciate the question. And, once again, if you just think about it in the context of the end-market segments that we've laid out on Slide 4, I mean, most of what we do is non-resi. And in the context of your question, specifically, as we mentioned, we have seen a slowdown in what we call distributed IT and we have seen little bit of a slowdown in what we call the MOEM segment of the market as well. Fortunately, for us, those are -- those tend to be smaller segments of the market and the growth in the other verticals is clearly more than offsetting that weakness. But yeah, we have seen a little bit of a slowdown in those other two verticals as well."
"50","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","That said, if you look at the first-half of the year, our organic growth, I mean, we're up in every single end-market. Some of them obviously significant more than other..."
"51","Craig Arnold","Chairman and Chief Executive Officer at Eaton","And including resi, which we..."
"52","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","Yeah, including resi, yeah."
"53","Craig Arnold","Chairman and Chief Executive Officer at Eaton","We took our numbers. If you recall from the prior quarter, Nicole, we actually took our outlook for the year up in resi, where we originally thought that, that market would have been down and we took the market up to the point where resi is doing much better than quite frankly we anticipated as we began the year."
"54","Thomas B. Okray","Executive Vice President and Chief Financial Officer at Eaton","Absolutely. And MOEM is also up first-half of the year."
"55","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Yeah."
"56","Nicole DeBlase","Analyst at Deutsche Bank Aktiengesellschaft","Excellent. Thanks, guys. I'll pass it on."
"57","Craig Arnold","Chairman and Chief Executive Officer at Eaton","Thank you."
"58","Operator",NA,"Thank you. The next question is from David Raso from Evercore ISI. Please go ahead."
