"","speaker","title","msg"
"11","John DiFucci","Analyst at Guggenheim","Okay, thank you and really nice job. Thanks."
"12","Safra A. Catz","Chief Executive Officer at Oracle","Thank you."
"13","Operator",NA,"We'll take our next question from Brad Zelnick with Deutsche Bank."
"14","Brad Zelnick","Analyst at Deutsche Bank Aktiengesellschaft","Great. Thank you so much and congrats on a strong finish to the year. Larry, Oracle is somewhat unique in being a leader in both infrastructure and applications. And when we look back maybe five years from now, how much of the Generative AI opportunity we'll have been captured on the infrastructure side of your business versus within apps and I'm not just thinking strategic back-office apps. I'm thinking front-office, Cerner and all the other verticals as well."
"15","Lawrence J. Ellison","Chairman of the Board and Chief Technology Officer at Oracle","Yeah, absolutely. It's very hard. It's very hard to answer that question. A long-time ago, I said the biggest difference between -- the biggest strategic difference between Oracle's cloud and everyone else's cloud, is actually not the RDMA network. That's a technical difference. The biggest strategic difference is that we do both -- we use our infrastructure and build applications with it. So, we learn a lot about how we can improve our infrastructure by building blocks of applications, enterprise scale applications on top of our infrastructure. So, we have this continuous feedback loop where we're building applications, obtaining insights, making improvements in our productivity.

We have a new programing language. We are the -- we have a Java and we love Java, we use it a lot for building applications, but we have this other low-code application development tool called APEX. And we're now building a lot of our applications in APEX and our productivity gains are again a factor of 10 and we build the applications in one-tenth of the time or one-tenth the amount of people or at one-tenth the cost. But these are not typical low-code applications. These are applications that can scale to millions of users and all over the world. So, most low-code applications are for small projects. We use them for application we've rolled out globally. And we've made our underlying infrastructure, the program -- the APEX development environment, the underlying database, which is the Oracle Autonomous Database, has made our applications developers dramatically more productive. It's one of the reasons why we bought into the idea that we could rewrite a whole suite of medical applications in a very, very short period of time that we could -- we do Cerner very, very quickly because of these underlying tools.

Let me close with one last thing. Again, we use AI technology to make our database better. It's an autonomous database, you don't need the DBAs. It recovers itself and updates itself, it adds more space. It is -- it really is a self-driving database. We've used AI technology to do that. We've used AI technology throughout our cloud where our cloud is self-healing. We repair bugs while the cloud is running. We have an autonomous Linux operating system that's different than all of the other Linuxes. You can't patch it online, it patches itself online and repairs itself online.

So again, by being in those two businesses, applications and underlying infrastructure, we again, use our infrastructure and make it better to make our applications better and we gain insights as what we need to do with our -- what we need to add to our infrastructure to make the applications better. So, infrastructures make the applications better, applications make the infrastructure better. we're the only company with that continuous feedback loop. And I think it gives us a huge competitive advantage in technology. It's why we have technologies that other people don't have."
"16","Brad Zelnick","Analyst at Deutsche Bank Aktiengesellschaft","Very helpful color. Thank you, Larry."
"17","Operator",NA,"We'll take our next question from Siti Panigrahi with Mizuho."
"18","Siti Panigrahi","Analyst at Mizuho","Thank you, and congrats on a great quarter. I want to dig into the application part of the business. Very impressive SaaS growth, especially in Fusion apps and cloud ERP in this macro-environment. So, what are you hearing from your customer in terms of migrating to the SaaS -- SaaS application and what's driving that? And also the cloud world, last year you talked about the opportunity in combining horizontal application with vertical offering, so how is that helping SaaS growth?"
"19","Safra A. Catz","Chief Executive Officer at Oracle","Okay, well I will tell you that there's no question our secret weapon is the fact that we have vertical applications also. Many of our customers and wanting to buy a vertical application and Fusion together and it's industry by industry, we will be posting online, probably some of our wins for the quarter. But what you'll see is when we have existing customers in this segment and a vertical application in that we truly are without a doubt the most popular, whether it's health care with all of our existing customers, whether they'd be Cerner customers, the fact that we have ERP and the ERP and HCM, SCM, all of our horizontal application, CX, as well as the vertical applications, it makes us very tough to beat and new healthcare wins are going to be listed many, many many go-lives. The same in financial services, retail, hospitality, this whole segment end up wanting to buy their entire solution from us and that's some, that really makes us also very sensitive to their needs and we can fill them much better. So, that's been a big winner for us.

And I will tell you that our customers also when they move from on-premise, they realize that they are moving into the 21st century with a much better system, but also a much lower-cost system that also is kept current every 90 days, new capabilities become available. They'll never have to do that, big implementation every five years like some of the older companies who say they're cloud but aren't actually cloud, they're just hosted. So, our products are just so differentiated all around that we're just building momentum around the world living.

Got ahead."
"20","Lawrence J. Ellison","Chairman of the Board and Chief Technology Officer at Oracle","Let me just add one example to Safra's comments, which I think are right on. There is an interesting example, everyone knows we compete with Workday in HCM or HR, whatever. When we bought Cerner, we decided that we were going to take our HCM system, our HR system and specialize it, add features specifically for the healthcare industry. It turns out managing of workforce in a hospital is very complex. Because the nurses might be have private patients at-home that they're seeing, they might work for two or three different hospitals, they might do some work in clinics as well. So, scheduling these people who have multiple jobs. Doctors may have teaching assignments in universities, obviously they travel. And they -- also, they have their own office hours, they have a private practice in addition to working at the hospital. Scheduling these professionals is very, very tricky. Recruiting the professionals is very, very tricky. Paying them when you're working three days a week, one week, two days the next weeks, six days the following week, paying them can be very complex.

So, we have had a major effort in our HCM system, the Oracle Fusion HCM system and adding all the features that hospitals need to manage their professional staff. Now, there is no way, there is no way we would have done that unless we had our focus in the health care industry. So, we not only have all the Cerner health care apps for hospitals, we specialized our ERP system for hospitals, we specialized our HCM, we're managing the hospital workforce, we've done a bunch of things around the health care industry. We are -- one of the things we want to do is we're the largest provider of clinical trial software.

The clinical -- the results of the clinical trial goes to a government regulator and we're now working with the government regulators to develop the software that allows them to take the clinical trial output in digital form and get it through the regulatory process much faster at a much lower cost. So, we're looking at the entire healthcare ecosystem and trying to automate both sides of the transaction. The pharmaceutical company that's designing the drug, the hospitals that are testing the drug and the regulators that are approving the drug should all be digitized and we are well on our way to doing that because of our investment in Cerner and now what is blossomed into an investment across the entire healthcare ecosystem."
"21","Siti Panigrahi","Analyst at Mizuho","That's a perfect example, Larry. Thank you both for the color."
"22","Operator",NA,"We'll take our next question from Raimo Lenschow with Barclays."
"23","Raimo Lenschow","Analyst at Barclays","Hey, thank you. Can I switch gear little bit, question for Safra. Safra, we now have Cerner as part of Oracle. Where are we on the cost on the synergy capture and cost takeout? And so are we, do you see we are done there or are we kind of still at the beginning of a journey? Thank you and congrats from me as well."
"24","Safra A. Catz","Chief Executive Officer at Oracle","Thank you. I actually feel like we're still at the beginning, if you want to know the truth. We wanted to stabilize the operation, we definitely didn't want to risk breaking anything. You will be seeing some more significant changes and we have legal entity combination imminently. And that actually gives us a lot more flexibility regarding the way we operate the business and we are just at the very beginning of it. Their margins are nowhere close to the way we run our company and we are right at the -- I'd say we're at the beginning-ish sort of at the beginning of the middle at most. We've got a long way to go on just operationally and we've got a lot of work going on, on the development side, as we bring our technical capabilities into the product and move them into the Oracle cloud, there are lot of savings as we do that also."
"25","Raimo Lenschow","Analyst at Barclays","Okay, perfect. Thank you."
"26","Safra A. Catz","Chief Executive Officer at Oracle","Thank you."
"27","Operator",NA,"We'll take our next question from Mark Moerdler with Bernstein Research."
"28","Mark Moerdler","Analyst at Bernstein Research","Thank you very much for taking my question. Congratulations on the quarter and frankly, on the guidance. I'd like to get a better understanding about the underpinning of the OCI Gen 2 business. Specifically, can you give us some color on the customer concentration, industry concentration, both in the existing customer base, as well as the pipeline and how you think that's going to change over time? Thanks."
"29","Safra A. Catz","Chief Executive Officer at Oracle","I don't know, Larry, if you want to take a stab at it. The reality is that our customers run from very small to very large. As a general matter, we are a small percentage of their IT costs when they get started and sometimes a small percentage of their cloud spending and as they try us out, they move larger percentages of their business off of other clouds or from on-premise. We're at the very beginning of this movement, especially on the database side, as more and more of our customers, our big customers often have cloud customer or dedicated region is sort of their ultimate goal for their most critical database workloads.

We are at the absolute beginning of that with most of our customers. It's basically what we find is if you give us a chance, it is so much better. So, much more cost-effective, of course, so much more secure that customers very quickly realize how how advantageous it is to move. It's all industries. As you know -- some of you know, auto companies are doing their simulations with us. It's really, it's across industries, across sizes, it's very, very diversified.

Larry, I don't know if you have additional comments."
"30","Lawrence J. Ellison","Chairman of the Board and Chief Technology Officer at Oracle","Yeah, I'd just like -- maybe the most interesting industry that's adopting the Oracle cloud are people who are in the technology business. So, a lot of our customers are -- I mean, their business, I mean Zoom -- in the early days of Oracle, wasn't long ago, we were talking about Zoom and still very excited about Zoom. And they came to us, one of our earliest very, very large customers and a lot of their business is just running an app, if you will, an application on the cloud. And a huge amount of their expense is running that application in the cloud and doing it efficiently. And where we're most obvious, I mean Nvidia is an extraordinary company, but Cohere is an extraordinary -- a great company, but a lot of their expense is running the AI training in the cloud.

And when it's that much of your expense, having -- if we're a lot faster, they do a lot of due-diligence about the technology. And it became very apparent. A lot of the early adopters if you will and this is, we're still in the early stages. A lot of the early adopters at scale of the Oracle cloud were highly technical companies like a Zoom or an Nvidia. And I can name a bunch of others or a highly technical industry like phone companies, telecommunication companies where they see the advantages of not only the -- by the way the performance and cost advantages and other thing that we're very proud of is we are a -- because of our network, we're highly, we're highly reliable and because of the autonomy we're highly reliable.

If for example, the Oracle Autonomous Database doesn't lose your data because you can't make a pilot. Usually a lot of the data loss is caused by pilot error. Well, with the Oracle Autonomous Database there are no driver -- the driver is the system, it's a self-driving database. So, you can't make a human error that causes you to lose data. So, it's very -- where a phone company has to be up 24 hours a day, where a bank really is not supposed to lose -- not supposed to lose your data, where a huge percentage of your expenses or your own cloud expenses and your technology company delivering technology services from somebody else's cloud, all -- in those areas is where we've seen adoption of Oracle at-scale. And the less technical companies are now are beginning their journey of looking more closely at the Oracle Cloud. And when they do look closely, we compare very favorably with the other clouds."
"31","Mark Moerdler","Analyst at Bernstein Research","That's very helpful. I really appreciate."
"32","Operator",NA,"And we'll take the last question from Kirk Materne of Evercore ISI."
"33","Kirk Materne","Analyst at Evercore ISI","Thanks very much. Just a quick one for Safra if I could. Safra obviously, a very strong free cash flow quarter. We've gotten some questions from investors wondering about the capex this quarter, where you saw some efficiencies, how you're able to keep capex flat going into next year, given the fact that you're going to -- seeing this great demand for OCI. So, could you double-click on that a little bit for us? Thanks."
"34","Safra A. Catz","Chief Executive Officer at Oracle","Yeah. I mean, this past year was a big capex number as compared to usual and we put out a lot of capacity. It is getting filled up and getting used up and I think we're getting real economies. In addition, one of the things you don't realize is that our underlying infrastructure for example, I'll give you one example -- our underlying infrastructure becomes more and more efficient even under -- the best example actually is under Fusion. As we move to OCI, we are also moving to Autonomous Database Serverless, which again gives us added capacity. So, we're constantly, constantly becoming more efficient. Our original landing was 12 racks, we're moving to 10 racks to have all the services.

We're just continuing to sort of miniaturize our capabilities and it's giving us enormous efficiencies and cost-savings. So, while staying the same as this year. Again, if it just becomes overwhelming, it may go higher, but I think we've got it very much in hand. We've laid out a lot and this past year and I think if we stay where we're at, we're going to be able to fit a lot more workloads and within that envelope straightforwardly."
"35","Kirk Materne","Analyst at Evercore ISI","Great, thanks and congrats on the quarter."
"36","Safra A. Catz","Chief Executive Officer at Oracle","Thank you."
"37","Ken Bond","Senior Vice President, Investor Relations at Oracle","Thank you, Safra, thank you, Kirk. A telephonic replay of this conference call will be available for 24 hours on our Investor Relations website. Thank you for joining us on the call today. And with that, I'll turn the call back to Lisa for closing. [Operator Closing Remarks]"
