"","speaker","title","msg"
"11","Operator",NA,"We'll take our next question from Tim Long with Barclays."
"12","Tim Long","Analyst at Barclays","Thank you. Jayshree, I was hoping you could dig more into some of the comments around AI. It sounds like there is a large pipeline there and you talked about kind of the stages with 2025 being a big growth area. I'm curious if you can just talk a little bit about a few things related to that. One, do you see that the move to AI, expanding or diversifying more your cloud titan or your cloud customers? And second, can you talk about kind of the next year or two, the entire -- the InfiniBand versus Ethernet debate, I think you guys have been trialing some Ethernet inside clusters. Can you just give us an update on how you think that competition between those two technologies -- how do you think that's going to play out?"
"13","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Okay. Thank you, Tim. Maybe my answer will be shorter than your question. But I think that just what I'd like to first of all say is the majority of Arista's participation has been in the front end of the network, right? And we're getting a chance for the first time ever to play in the back end. So, when we think AI, there's clearly some ramifications of bandwidth on the front end of the network, but we're not counting that. So, we're truly thinking of something that's incremental, brand-new, lot of work to do, investing, proving, pilots, trials before we get into production. Today, I would say in the back end of the network, there are basically three classes of networks. One is very, very small networks that are within a server, where our customers use PCIe, CXL, there's proprietary NVIDIA-specific technologies like NVLink that Arista does not participate. Then we have more medium clusters, you can think generative AI mostly, and Inference, where they may well get built on Ethernet. For the extremely large clusters with large language training models, especially with the advent of ChatGPT-3 and ChatGPT-4, you're not talking about not just billion parameters, but an aggregate of trillion parameters. And this is where Ethernet will shine. But today, the only technology that is available to customers is InfiniBand. So, obviously InfiniBand with 10, 15 years of familiarity in an HPC environment is often being bundled with the GPUs. But the right long-term technology is Ethernet which is why I'm so proud of what the Ultra Ethernet Consortium and a number of vendors are doing to make that happen.

So, near-term, there's going to be a lot of InfiniBand, and Arista will be watching that outside-in. But longer-term, Arista will be participating in an Ethernet network. And neither technology, I want to say, were perfectly designed for AI. InfiniBand is more focused on HPC and Ethernet was more focused on general-purpose networking. So, I think the work we are doing with the UEC to improve Ethernet for AI is very important."
"14","Tim Long","Analyst at Barclays","Okay. Thank you. That's very helpful."
"15","Operator",NA,"We'll take our next question from Meta Marshall with Morgan Stanley."
"16","Meta Marshall","Analyst at Morgan Stanley","Great. Thanks. Just revisiting kind of the cloud titan commentary, does the change that you're seeing mean that they're completing kind of one upgrade cycle, there might just be time between the next upgrade cycle, or are there real changes to kind of current deployment plans, or kind of deployment of the current upgrades? Thanks."
"17","Liz Stine","Director, Investor Relations at Arista Networks","Meta, were you addressing the question to Ita?"
"18","Meta Marshall","Analyst at Morgan Stanley","I guess, I was addresisng to whoever wants to answer about the kind of commentary on the changes in the cloud titan order."
"19","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","[Indecipherable] Anshul."
"20","Anshul Sadana","Chief Operating Officer at Arista Networks","Sure. Meta, when you look at the cloud customers in the last few quarters, especially, with the advent of ChatGPT, there's been a rotation into AI. It's not that they're done with the upgrades or ths is one of the upgrades, but they had to re-prioritize their business and their deployment for AI. You've seen the competitive battle between the largest of the largest titans in the world trying to get ahead. But we see signs of that slowing, and in the future, we believe they will be back to adding and refreshing the standard compute infrastructure as well."
"21","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","I always like [Technical Issues] for so long. Eventually you have to eat. So, I think we will see a nice mix of AI and classic cloud networking over time."
"22","Ita Brennan","Chief Financial Officer at Arista Networks","Yeah. And I think the lead time improvements have kind of debilitated. We have been waiting for little bit longer than what we've gotten used to over the last couple of years. But, I think, again, that's kind of -- we're going to start coming within the lead time here pretty soon normalcy. Yeah."
"23","Anshul Sadana","Chief Operating Officer at Arista Networks","Thank you."
"24","Liz Stine","Director, Investor Relations at Arista Networks","Thanks, Meta."
"25","Operator",NA,"We'll take our next question is from Ben Bollin with Cleveland Research."
"26","Ben Bollin","Analyst at Cleveland Research","Good evening, everyone. Thanks for taking the question. Ita, congrats. I had a question for you. I was hoping you could speak to where you see lead times presently. And you talked about taking a little bit more managed approach to inventory levels at customers. Could you talk about some strategies that you employ to manage that and where you might see -- where you think inventory levels are within those accounts? Thank you."
"27","Ita Brennan","Chief Financial Officer at Arista Networks","Yeah. I think that the lead times are mixed across products. I mean, our goal certainly is to try to get back to like a six-month lead time here, maybe the end of the year, certainly early next year. But it is currently mixed across products. The commentary around customer inventory and something, we've been very diligent all the way through this process, the supply chain processes, trying to make sure we understood demand when it showed up and that it was being put into reasonable deployment schedules and deployment plans. And we just want to continue to do that as we come through the other side of really that whole supply chain disruption. So, it's really more understanding kind of what customers need, when they need it, and again, being able to prioritize and make sure that we understand that. So, it's really a continuation of what we were doing honestly on the other side of the supply chain. When you have these kind of accelerated demand and then we were very focused on deployment schedules and timings. And this is just the other side of that, again, making sure we understand what's happening."
"28","Ben Bollin","Analyst at Cleveland Research","Thank you."
"29","Operator",NA,"We'll take our next question from Antoine Chkaiban with New Street Research."
"30","Antoine Chkaiban","Analyst at New Street Research","Hi. Thanks so much for taking my my question. This is maybe a bit of a longer-term question, but can you please provide an update on the opportunity at hyperscalers beyond your two largest customers? Does the accelerated deployment of AI clusters potentially open the door to business with the other two hyperscalers as the complexity of the networks is increasing rapidly?"
"31","Anshul Sadana","Chief Operating Officer at Arista Networks","So, this gets asked very often how we're doing with them. And we continue to do well with them. As I mentioned before, not all titans are the same in terms of size. Some are small, and we do very well with them, but they're just not as big as our two largest customers. And others will have the potential, we are still doing very well technologically with them, but we haven't seen the opportunity materialize. It's not that we're losing to anybody. It's just -- nothing has changed. And we continue to invest with them and we believe the opportunity is still ahead of us."
"32","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Exactly, Anshul. I think the way to look at our AI opportunity is there's 10 years ahead of us. And we have early customers in the cloud with very large data sets, trialing our Ethernet now. And then we will have more cloud customers, not only titans, but other high-end Tier 2 cloud providers and enterprises with large data sets that would also trial us over time. So, in 2025, we expect to have a large list of customers, of which cloud titans will still end up being some of the biggest, but not the only ones."
"33","Liz Stine","Director, Investor Relations at Arista Networks","Thanks, Antoine."
"34","Operator",NA,"Our next question comes from Amit Daryanani with Evercore."
"35","Amit Daryanani","Analyst at Evercore ISI","Yeah. Thanks and congrats on a nice quarter here. I guess, my question is really, there's been a fair bit of debate among investors on what this calendar '24 looks like for Arista. And the fear, I think, always it could look like calendar '20 when you had some cloud digestion. I realize it's really early for you to guide '24. But if you had sort of think about the puts and takes into next year, that would be helpful. And maybe Jayshree, you can talk about, how do you think Arista is different today versus in the calendar '19, calendar '20 time frame, that would be helpful."
"36","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Yeah. No, that's a really good question. Stay tuned for our 2024 guide when we have our Analyst Day sometime in November. But qualitatively speaking, we're a very different company today than three years ago. Clearly, we've doubled down on our cloud titans and you know that they're getting stronger and stronger. But even in the cloud titans, Anshul and the team have worked to have a number of use cases. It isn't just one. And the addition of AI to the use cases just gave us a whole lot of broad opportunity from sometime to back it, right? So, to me, the holistic and seamless and cohesion between the front end and back end will get even more important as time goes on in cloud titans. We also see that we're stronger in Tier 2 providers and of course the broader enterprise. Both of these were not as strong for us three years ago. And they also represent AI opportunities. But as you know, they represent campus, routing, [Indecipherable] data center opportunities and allow us to go -- target a much larger TAM. Again, three years ago it was probably $30 billion. Three years later, it's well north of $50 billion. So, I feel we are much more diversified and while we deeply appreciate M&M, we've done a lot more candy beyond that."
"37","Liz Stine","Director, Investor Relations at Arista Networks","Thank you, Amit."
"38","Amit Daryanani","Analyst at Evercore ISI","Thank you."
"39","Operator",NA,"We'll take our next question from Tal Liani with Bank of America."
"40","Tal Liani","Analyst at Bank of America","Hi, Ita. I have to ask you a tough one before you go. So, you have good days for the rest few years. How much of the growth this time is coming from backlog drawdown? Can you give us some information about the order trends rather than revenues? And the reason why I'm asking it is because your guidance for 3Q is 25% growth. When I look at 4Q, which the implied is 11%. So, there is a sharp deceleration in growth in 4Q, and I'm wondering if it's a function of backlog and of elevated backlog. Thanks."
"41","Ita Brennan","Chief Financial Officer at Arista Networks","I mean, look, we haven't talked about backlog and orders. I think we've talked more just in terms of deployments and deployment slots. And if you think back to the -- to my commentary, I mean, we do believe that there are ongoing deployments that will go well into 2024, right? So, it's not -- again, I don't necessarily sign up the terminology of the backlog and the drawdown, etc. So, given how the orders and the patterns would be ours, it's very difficult to talk in that language, right? But I think in terms of deployments, you will have deployments that are already planned and scheduled in into 2024. I think we're taking quarter by quarter through the end of the year, but I'd still go back to my kind of incremental. Look at it kind of incrementally quarter-over-quarter and continue to show some improvement. So, we guided to Q3, so Q4 is -- take some similar kind of incremental improvement into Q4. And I think that's the way to think about it for now. But again, I don't know that it's -- we've -- our commentary on kind of demand and lead time stands, right? I mean as lead times shorten, you will see some period of time where customers don't need to place orders until you get back into the lead time. And that dynamic is certainly there. And as we get closer to the end of the year, we'll get more visibility into next year."
"42","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Tal, I think [Speech Overlap] I know you asked a difficult question. Look, we'll know more as time goes on, and we think the business is strong and whether that comes in strongly in '24 or '25 or somewhere in between, we will see, right? And the reality is, it will be difficult to repeat the last two years of exceptional cloud capex for cloud networking. So, as they go through that deployment and as they look at AI and as we bring in the enterprise and Tier 2 cloud, we've got a nice mix of things. And I urge everyone to think of our business, as Ita has always alluded to, not in one quarter or even one year, but really a three-year CAGR. And I think our three-year CAGR will continue to be in double-digits and good numbers."
"43","Tal Liani","Analyst at Bank of America","Great. Thank you."
"44","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Thanks, Tal."
"45","Operator",NA,"We'll take our next question from Sebastien Naji with William Blair."
"46","Sebastien Naji","Analyst at William Blair","Great. Thanks for taking the question. Can you maybe just update us on the visibility in our customer base? Is it still around six months or are we now down closer to three months? And maybe just longer-term, do you think that generative AI can help improve that visibility from where it's historically been just given that many of these hyperscalers have what seems like decent visibility into a pretty robust pipeline over the next few years?"
"47","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Yeah. That's a very good question, Sebastien. Since we have so many products in the mix, and to break your question into visibility across multiple areas, enterprise, I would say, is six to 12 months generally speaking. In the cloud, given the reduced lead times on classic cloud networking, it's less than six months. However, on AI, it is greater since it's an early cycle and we have to do a lot more joint development. So, you can think of it as three migrations going on with different visibility patterns."
"48","Liz Stine","Director, Investor Relations at Arista Networks","Thanks, Sebastien."
"49","Operator",NA,"We'll take our next question from Samik Chatterjee with J.P. Morgan."
"50","Samik Chatterjee","Analyst at J.P. Morgan","Hi. Thanks for taking my question. Maybe if I can shift gears a little bit to enterprise, Jayshree, and obviously, you're talking about the slowdown on the cloud side here a bit going into 2024. But when you look at enterprise, how do you think about sustaining a growth rate or the slowdown in that growth rate into 2024? What are you seeing in terms of orders on that front to sort of give you visibility into 2024? Thank you."
"51","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Look, I think that, Samik, this scenario that we feel pretty good about, and it's an area of great execution from Anshul, Chris Schmidt, Ashwin, and the entire team, where we have really diversified our business globally in the enterprise [Technical Issues] not just in the high-end financial, we're in just about every major vertical, healthcare, transportation, public sector, education, banks, insurances. So, I feel enterprise -- barring any macro issue, which is something we were always worried about for 2024, so if the macro doesn't let us down and we don't have to worry about the economy, we will have a strong year in enterprise."
"52","Samik Chatterjee","Analyst at J.P. Morgan","Thank you."
"53","Operator",NA,"We'll take our next question is from Aaron Rakers with Wells Fargo."
"54","Aaron Rakers","Analyst at Wells Fargo & Company","Yeah. Thank you for taking the question. I guess, I wanted to ask just on the product cycle cadence. There's a lot of focus from one of your key component suppliers in the merchant silicon side around 51.2 terabit silicon and obviously supporting the 800 gig cycle. I'm curious on how do you think about the timing of that. When do we start to see them materializing deployments of 800 gig and maybe that's tied to AI, maybe it's not. But just curious of when that cycle you believe really starts to kick in?"
"55","Anshul Sadana","Chief Operating Officer at Arista Networks","Aaron, we had the same discussion when the world went to 400 gig, are we switching from 100 to 400. The reality was the customers continued to buy both, 100 and 400, for different use cases. 51T and 800 gig especially are being pulled by AI clusters, the AI teams are very anxious to get their hands on it, move the data as quickly as possible and reduce the job completion times. So, you'll see early traction there. You'll see, Jayshree mentioned, trials really in '24, going into volume in '25. And that should be the ramp we'll follow for 800 gig. But that does not mean everything just for the last few years, that 400 for DCI or the spines and so on for classic clusters is going to get upgrade to 800 gig. I think that's going to be a longer cycle. So, you will see 100, 200, 400, and 800 get deployed in parallel as we enter that segment in '24, '25."
"56","Aaron Rakers","Analyst at Wells Fargo & Company","Thank you."
"57","Anshul Sadana","Chief Operating Officer at Arista Networks","Thanks."
"58","Liz Stine","Director, Investor Relations at Arista Networks","Thanks, Aaron."
"59","Operator",NA,"We'll take our next question from Matthew Niknam with Deutsche Bank."
"60","Matthew Niknam","Analyst at Deutsche Bank Aktiengesellschaft","Okay. Thanks for taking the question. I'm just wondering on the supply chain, if you could talk about how that's evolved over the last quarter. And as it relates to gross margins, I think your messaging incremental improvements in 3Q and 4Q. Is that purely a function of easing supply chain or is there also maybe greater relative contribution from enterprise relative to cloud titans envisioned in the second half of the year as well? Thanks."
"61","Ita Brennan","Chief Financial Officer at Arista Networks","I mean, we're definitely seeing improvement on the supply chain side. We're seeing improvements with freight, improvements with just some of the expedite costs, those things that we were dealing with and we're kind of inventory that now we're releasing them. So, I think we're coming out from underneath that. There is some small shift in mix as well, but it's still a good strong cloud mix this quarter, this year. So, it's not like we're back to a heavy enterprise mix, it sounds like a much smaller part. There is still a very healthy kind of cloud mix in this year. So, that's more we're eating back out our supply chain stuff that we've incurred in the past."
"62","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Yeah. No, I want to give a shout-out. Mark Brillhart, our new Senior VP of Manufacturing, and John McCool, both and Anshul's team have done a fantastic job of optimizing the supply chain. So, those improvements are really playing a role in our quarter-to-quarter gross margins."
"63","Matthew Niknam","Analyst at Deutsche Bank Aktiengesellschaft","Thank you."
"64","Liz Stine","Director, Investor Relations at Arista Networks","Thank you."
"65","Operator",NA,"We'll take our next question from James Fish with Piper Sandler."
"66","James E. Fish","Analyst at Piper Sandler","Hey, thanks for the question. Just wanted to follow up around some of the prior questions asked. There's many might have been asked already, but I know you guys aren't talking about visibility and don't discuss backlog, but is it still fair to assume that we should think about you guys returning to a normal environment from a supply perspective in the early part of next year? And I believe Ita, you talked about underneath assuming that hyperscalers or cloud titans grow double-digits for this year, is it still fair to think about that kind of level for 2023?"
"67","Ita Brennan","Chief Financial Officer at Arista Networks","Yes, I think that's absolutely right, and I think, we kind forget that cloud is still an important part of 2023, right? We're still executing on deployments and planning that we did sometime back, right, all the way through this year. So, cloud is still a significant piece of the business in 2023."
"68","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Yes. And James, just to confirm, we expect a more normal setting in 2024 in terms of lead times. You're right to assume that."
"69","Liz Stine","Director, Investor Relations at Arista Networks","Thanks, James."
"70","Operator",NA,"We'll take our next question from Simon Leopold with Raymond James."
"71","Simon Leopold","Analyst at Raymond James","Thanks for taking the question. I wanted to see if you could maybe do a little bit of unpacking in terms of what's driving your enterprise business in that, I think the conventional wisdom is that enterprises are challenged by recessionary forces on the cycle and then the secular challenge around public cloud adoption mean flowing. So, what do you see happening? How much of this success is related to market share gains? How much to general cycles, products, etc.? If we can unpack the enterprise traction. Thank you."
"72","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Sure, Simon. Well, of course, we have market share gains. That is a result of our enterprise traction, I would say. But if you ask me why are we winning in the enterprise, I would say, number one, from an alternative perspective, our customers haven't had one for a very long time. They haven't had a high-quality, high [Technical Issues] friendly software experience, a common leaf spine architecture across their data center campus routing in a long, long time. So, I think the architectural shift in the enterprise to move into a modern cloud operating model is the number one reason that Arista has been chosen. They are seeking our architecture for that quality experience. In fact, Anshul and I were just talking about the call. We use the word cloudify a lot, and it [Technical Issues] drinking right now at our high-end enterprises are really looking for the cloud principles, but however on their centers.

In terms of the shift between workloads in the cloud and workloads on the enterprise, it depends on the customer. You're still seeing some of the mid-market customers want to move their e-commerce workloads on the cloud. But a lot of their mission-critical applications stay on the premise. So, our hybrid strategy continues to dominate the enterprise decisions for the data center.

Secondly, our entry into the campus and routing as well as zero-trust security, observability, etc. is adding more layers to the cake. So, our product depth and breadth is getting better and better. So, the cloud operating model, the product that depth -- and now actually, we've been at it now for, what do you say, Anshul, three years to five years maybe? So, especially, in United States, we're got more work to do internationally. I would say we've been engaging with these customers -- I remember when Ita and I had a discussion, I want to say five years ago, where she was right and I was wrong, and she persuaded me to invest more in the enterprise. So, I think all these things have gone into really making us who we are in the enterprise. And particularly, we are a gold standard and we have a seat at the table there."
"73","Simon Leopold","Analyst at Raymond James","Thank you."
"74","Jayshree V. Ullal","President and Chief Executive Officer at Arista Networks","Thank you, Simon."
