"","speaker","title","msg"
"11","Holden Lewis","Senior Executive Vice President and Chief Financial Officer at Fastenal","Okay. Then yeah, if you -- the CFCs continue to experience very strong growth. I believe in the second quarter, if you think about the books of business that our CFC or hunter program has, the growth in those books in the current quarter relative to what those books did the prior year, it's actually up north of 50%. So we continue to see good success in particular with the -- over the CFC program. And I don't have specific numbers on the Target 5 for you, Dave. CFCs to some extent have their own Target 5. So, I think you can get a sense of how that growth is occurring. But yes, I don't have specific on Target 5. The CFCs continue to grow well in excess of our business. And I think the CFCs are a manifestation of the same key account approach that the Target 5s are feed into as well."
"12","David Manthey","Analyst at Robert W. Baird","Got it. That's helpful. Thank you."
"13","Operator",NA,"Thank you. Our next questions come from the line of Michael Hoffman with Stifel. Please proceed with your questions."
"14","Michael Hoffman","Analyst at Stifel Nicolaus","Thank you very much, Dan and Holden. The trend data that you share so generously, can you -- again, I get that you have limited forward visibility, but do you think you're hitting a bottom?"
"15","Holden Lewis","Senior Executive Vice President and Chief Financial Officer at Fastenal","I guess I'll just reinforce, we have very little visibility to what the market is going to hold. Here's what I'll say, I've always respected the PMI as an indicator of future activity levels. I tend to think it has a forward look of three months to five months. I think we all know that the PMI in June hit 46, which is not a meaningful new low, but a new low nonetheless. And I think the message that we gave to our people internally was that, that would seem to suggest that the back half of this year is going to remain soft. So, I don't have an indicator internally that would give you any real insight into what's going to happen in August, September, October. But the PMI has always been a good indicator and the PMI remains relatively low and suggesting the back half is going to be weak, and that's what we sort of take our cues off of."
"16","Michael Hoffman","Analyst at Stifel Nicolaus","Okay. And then on the digital transformation, one of the things that I think I understand correctly, as you tend to gain a greater percentage of wallet of the individual customer over the life cycle of that penetration, how do you -- how would you characterize where you are in that journey? And how that's influencing some of the share gain?"
"17","Daniel L. Florness","President and Chief Executive Officer at Fastenal","You know, I think -- so if you think about it at the digital foot -- well, I'll talk about the FMI component of the digital footprint. It's about 40% of our business. And internally, the number we've always talked about is, we think we can get that to about 65%. A good chunk of that is converting existing customers to the new platforms, and it allows us to share insights with our customers in ways that historically you couldn't. It brings efficiency to the business. And the efficiency isn't just for efficiency's sake, which is nice. It's the free-up time to engage in the marketplace. And so, ultimately, we see that time freed up as a means to grow the business faster because you can engage more.

The other piece is, it's a separator in the marketplace. There is -- we have a customer event each spring where we bring in thousands of customers and we meet -- they meet with suppliers, engage with different tools of the business. And we are winning business because of the capabilities. When I said in a customer discussion last summer and our national account person was speaking to the purchasing team from a bunch of locations within a conglomerate, and they were explaining how the -- how our RFID program worked. And that's essentially a kanban system with an embedded RFID chip. So in that bin is empty, instead of somebody having to walk around and check things and find stuff and see what needs to be replenished. That bin is placed on the top shelf. The top shelf has a simple RFID reader. It sees bin 14 is empty, oh, okay, I'm hungry, I need to be fed. And that's how replenishment works.

And her response when she learned about it, she looked at a person across the room and said, you remember the issue and she talked about four different manufacturing plants where they struggled. She said, this thing is on the -- she asked a few clarifying questions. And she looked at a person said, this is unbelievable. This would solve all of our problems. And that's a light bulb that pops off a lot when people realize what this is. I was visiting an employee down in Illinois two weeks ago. Employees celebrating 40 years, I drove down to spend the day with them and thank them for 40 years of service. And he said, hey, you want to go visit a customer with me, and I'm like I'd love to.

And when we're -- and he showed me something in his wallet, he pulled out a little, it's the size of a credit card, and I said, what's that? And he said, that's my RFID chip. And I said -- he said the customer you're going to, I'm going to show you how we're using it in ways above and beyond just the kanban system. They're using it for pallet replenishment. So they have a little envelope on the pallet rack and they have a little card in there and it's a little plastic card with an RFID chip. They grab that and they throw it in the top bin on the kanban system and it tells our branch, we need another pallet of this product.

Not only is that incredibly efficient for us, the customer loves it. The customer showed it to me. He says, our folks love this, because they don't need to write stuff down and then call up Fastenal to bring another one over or wait for you guys when you come over tomorrow to check it and realize you need to bring another one over. We just tell you, but it's done in a matter of seconds. That's something a supply chain partner does. And we're great at plan spend and that is winning us business because when other customers come and tour that facility, when they're in the RFQ process, they see stuff like that and that's a separator, just like vending is a separator.

Sorry, I went a little long there, but I think it's helpful to sometimes use some examples."
"18","Holden Lewis","Senior Executive Vice President and Chief Financial Officer at Fastenal","And I might add as well that I think that those two actually interconnect in the sense that to the extent that it helps to reduce our overall cost of operations than it does, that actually allows us more flexibility in bidding processes. And I think makes us more competitive in the marketplace and contributes to our ability to win and gain market share as well. So it really plays -- it plays really strongly in both our ability to leverage as well as our ability to grow."
"19","Daniel L. Florness","President and Chief Executive Officer at Fastenal","In February -- I think it was February, I was down in Indiana visiting -- speaking to a group of branch managers and visiting with Randy Miller, our most senior Regional Vice President. And they asked me, if I want to go up and visit a customer, and the customer they took me to was a large Onsite. They've contacted us in the fall of, I believe, it was 2020. I might be wrong on the year, but I believe it was 2020. And they needed some help, and we set up an Onsite in there.

And the incumbent had been staffing the Onsite 24 hours a day. And our folks really studied the activity and said, if we put out a handful of -- if we put our product in a handful of lockers in a way that we wouldn't typically do it, we could give you better service and staff at 10 hours a day instead of 24 hours and you'd get better service than you were getting before. And we'd have a better -- it would be easier for us to recruit and we could ramp up faster the business because finding folks to work 24 hours a day is sometimes challenging. Finding folks to work 10 hours a day or a 10-hour window, especially when it's during daylight is less challenging. And again, it was a case of -- that separated us in that instance. And I visited that customer, I had a great visit with them. And they were showing me some of the stuff that we were doing that they just loved about our model."
"20","Michael Hoffman","Analyst at Stifel Nicolaus","Thank you very much."
"21","Daniel L. Florness","President and Chief Executive Officer at Fastenal","Thanks."
"22","Operator",NA,"Thank you. Our next questions come from the line of Chris Dankert with Loop Capital Markets. Please proceed with your questions."
"23","Christopher Dankert","Analyst at Loop Capital","Hey. Good morning, guys."
"24","Daniel L. Florness","President and Chief Executive Officer at Fastenal","Good morning."
"25","Christopher Dankert","Analyst at Loop Capital","Holden, you'd -- you highlighted a kind of mid-teens growth in IT spend and an FMI investment. As we're thinking about kind of SG&A spending and investment going forward, can you kind of give us a sense for how it would trend in the back half of the year as you kind of keep investing for growth here?"
"26","Holden Lewis","Senior Executive Vice President and Chief Financial Officer at Fastenal","Yeah. Well, I mentioned the IT and the FMI spend because those are investments in our business that we're making that are wise investments to make. And I don't necessarily anticipate where we're making investments in those areas that we're going to pull meaningfully back in those areas. The areas we were talking about more had to do with expenses that we had for travel, both sales and non-sales and related type expenses. When we think about how we're using our part-timers and the fact that hours among our part-timers are up 12% in June in a marketplace where revenues are up less than 5, there's just a number of things that we talked about that are variable that we weren't really treating those expense lines as though we're in an environment that's growing at 5%. And the message is we need to get there.

Now, what was the impact of that? If I think about the travel, meals, supplies, et cetera, that was about a 10 basis point impact on our business in terms of overall profit impact. If I think about the increase in base pay that comes from higher absolute headcount, that comes from higher part-time hours, those sorts of things, that would have been about a 450 basis point impact to margin. Now that was offset by the fact that incentive compensation was down because last year was such a strong year relative to this year. But those are areas that as an organization we need to tighten up a lot of our behavior and patterns to reflect more of the environment that we're in. And again, I expect that we'll make progress on that in the third quarter."
"27","Daniel L. Florness","President and Chief Executive Officer at Fastenal","Let me add on, and I'll put on to that as it relates to IT is when I stepped into this role back in 2015, one of the first things that I said to the Board and I said to our team is, everybody is going to get lower pay next 12 months, because we're going to -- because we're paid off of earnings growth. If you read our proxy, you'll see how our compensation programs work. We're all going to take a pay cut, because we are going to increase the investment in IT. And I tapped the senior leader who had grown up through our branch network, was a district manager, who was a Regional Vice President, had led our government sales, our vending business, and his name is John Soderberg. I tapped him and I said, John, I know you know nothing about IT other than you show me apps you download on your Android device. But you're a great leader of people. We have great folks in our IT group. I don't think they're connected well enough to the business. And I think we're under investing.

And we increased our spend on IT by 50 basis points in 2016, and we've held that number in there ever since. And I told them we will not sacrifice our investments in the short-term. If it's longer-term, we have to be pragmatic. But last year, we added 50 people into our Bangalore tech center. In January, we added another 100 people. We're not there yet, but I suspect at some point in time, we'll have more people in our India technology group than we do in our four US -- three US technology groups. And that's partly about availability of recruiting, because we have great folks here, we just can't add them fast enough. And -- but we will continue to make those investments. And because we made those investments today, we have a digital footprint. This 55.3% of sales and the productivity gains over the last three years would not have happened without it. So, I think it's a wise investment, and we'll continue that."
"28","Christopher Dankert","Analyst at Loop Capital","Absolutely. Yeah. Thank you so much for the color guys."
"29","Daniel L. Florness","President and Chief Executive Officer at Fastenal","Thanks."
"30","Operator",NA,"Thank you. Our next questions come from the line of Ryan Merkel with William Blair. Please proceed with your questions."
"31","Ryan Merkel","Analyst at William Blair & Company","Hey, guys."
"32","Daniel L. Florness","President and Chief Executive Officer at Fastenal","Hey, Ryan. Good morning."
"33","Ryan Merkel","Analyst at William Blair & Company","I had a couple of questions on margins. So first off, on gross margin. How should we think about the rest of the year? Is normal seasonality the right framework for 3Q and 4Q?"
"34","Holden Lewis","Senior Executive Vice President and Chief Financial Officer at Fastenal","I think in the first quarter, we sort of talked about normal seasonality would apply, but at a bit more of a muted rate. And I think that's still appropriate. I mean, second quarter was down about 20 basis points from first quarter. I typically think of it being down to 30. 3Q is fairly typically flat with 2Q, and I think that's a reasonable ballpark. And 4Q is usually down about 30 basis points from 3Q. And again, maybe to be a little bit more modest than that. I mean, I think about -- the mix question is still an open one, right, because the reality is, in a weak cycle, your fasteners weaken more and that winds up sort of having a bigger impact on gross margin and mix than you would normally expect. And you saw that this quarter just as you've seen in the past.

And so to some extent, Ryan, part of the question is, well, what's going to continue to happen with the cycle and the gap between fasteners, non-fasteners? And that's a cyclical question I can't answer. But if I think about the transportation piece of it, I think that's going to continue to have a sustained beneficial impact for a number of quarters. If I think about sort of the timing elements that the gap stuff that I talked about, I don't think that, that impact is as great in Q3 and Q4 is what we saw in Q2. I think we'll still be price mix neutral just as we were this quarter, right? So, when I put all that in together, I think the seasonality is reasonable, but I would mute it against history for the next couple of quarters. That's my expectation. And like I said, the wildcard really in my mind is what happens in the cyclical element of seasonality related to fasteners."
"35","Ryan Merkel","Analyst at William Blair & Company","Yeah. Makes sense. Super helpful. And then on opex, Holden, you mentioned you're going to tighten that up a bit, and then you're also going to invest in IT for the long-term, which I agree with. I guess, is there any metrics you can provide? Is there a goal for FTE growth in the second half? And I guess, ultimately, what I'm getting at is, can you adjust SG&A fast enough where you can hold operating margins flat year-over-year in the second half? Or is that maybe optimistic?"
