"","speaker","title","msg"
"11","Ryan Nash","Analyst at The Goldman Sachs Group","Hey, good morning, everyone."
"12","Steve Squeri","Chairman and Chief Executive Officer at American Express","Good morning, Ryan."
"13","Ryan Nash","Analyst at The Goldman Sachs Group","Jeff, it has been a pleasure working with you and best of luck in the future and Christophe, I'm looking-forward to working with you in the future. Maybe to drill down into two areas that were highlighted on the call. First, commercial, obviously we've seen a big slowdown there to 2% Year-over-Year growth. Steve, maybe just talk about what's driving the slowdown and what do we need to see for re-acceleration and maybe just drill a little bit further on T&E in terms of your confidence like it seems like sequentially, it may have slowed a little bit, but I think the point that Year-over-Year growth rates are still strong. So can you maybe just talk about what you see as the key drivers of that remaining in double digits. Thanks."
"14","Steve Squeri","Chairman and Chief Executive Officer at American Express","Yeah. I mean from a T&E perspective and I think you just have to listen to our friends at Delta and what Ed had said I mean, they're seeing record -- record growth and for us we're seeing, as we have a line-of-sight into future bookings and so when you look at sort of consumer T&E restaurant not only is airline bookings up, but if you look at what's going on restaurants in terms of resi, I mean restaurant is probably one of the biggest segment that we have in T&E [technical issue] we have all other but we'll wind-up disaggregating that.

Yeah, I think grew 15% and so we have really strong T&E growth, and I think that people are just back traveling and so the line-of-sight into what we see from resi and the activity we see on resi from a restaurant perspective, from the activity that we see in our -- in our consumer travel business, we feel really good about that. As far as a small business and corporate look I think [indecipherable] about large corporate first. I think, large corporate its crawling its way back is the best way to -- is the best way to describe it. It is a small piece of our business, it's about 5% of our business right now, it's an important piece of our business and we value all the corporate relationships that we have but as many of us know the first step is to get people [technical issue] and then the second step is to get them out onto the road and I think what you're seeing a little bit less of is those one-stop trips that quick hop to London to meet with that one client or that quick sort of run across the country to have an internal meeting, you're seeing, you know, less of that, so I think that will continue to come back.

We continue to be aggressive obviously at retaining those customers and aggressively acquiring new customers, but I think that's going to be slower. I don't think that's -- that's coming back as fast, which is a contrast to consumer. As far as small business goes I think when we look at small business I think the biggest -- the biggest thing there from a small-business perspective is really the organic growth. I think organic growth has slowed. I don't think that's an Amex phenomenon. I think that's a little bit of an industry phenomenon and I think you know small businesses grew very, very rapidly and I think they have -- they have slowed down.

What we have focused in on from a small business perspective is making sure we're continuing to acquire more small business customers, continuing to meet the other needs that they have which is some lending needs for existing customers and also deposit needs and so as we grow both aspects of those business and as when they are -- when they are ready to grow again we'll be ready to grow judiciously with them and that's what we're focused on. So, look, we prefer that our SME business was growing like our consumer business. Sure, we would. But there are these cycles and at this particular point in time I think you're seeing a little bit of an industry-wide slowdown from a small business perspective, but again, just to pick up on Jeff's point from before after the slowdown comes the recovery, so we'll be poised for that."
"15","Operator",NA,"Thank you. The next question is coming from Betsy Graseck of Morgan Stanley. Please go-ahead."
"16","Betsy Graseck","Analyst at Morgan Stanley","Hi, good morning."
"17","Steve Squeri","Chairman and Chief Executive Officer at American Express","Good morning Betsy."
"18","Betsy Graseck","Analyst at Morgan Stanley","And Jeff, all the best. It's been great working with you and Christophe, looking-forward to meeting you and working with you as well. I did just want to make sure I understood the guide on the Rev outlook here, because what I'm hearing and tell me where I'm wrong. What I'm hearing is that billings growth you're anticipating something similar to what you generated this quarter on a year on year basis for the second half of this year and that's a little bit of a slower pace, obviously then the Rev Guide, of 15% to 17% clearly 1Q was very strong, well-above that. So I'm just trying to understand if the other lines in revenue are going to more than make up for that i.e. net interest income, maybe you could speak to that a little bit or some of the other fee lines that drive your outlook for the 15% to 17% for the full-year, Rev Guide. Thanks."
"19","Steve Squeri","Chairman and Chief Executive Officer at American Express","So I think it's an important question Betsy, but if you really just look at this quarter the thing I would point out is, you do have some unusual noise in the service fees and other revenue line when you look at our slide 12 and the slide deck because in the prior year we had a complicated litigation settlement that drove some unusual movements in that line. What we're really saying is that we are in a low-growth economy but it is consistent with the objectives we set if you maintain the volume growth that we have and then combine it with the kind of consistent high-growth in net card fees that you've seen right through the pandemic, grew 21% this quarter.

You combine it with the fact that you still have customers rebuilding balances a little bit on the net interest income side and you take the noise out on the service fee and other revenue side, you then easily get to a number that is very consistent in the back-half of the year with what we guided for the full year. And I think he is a great example of the model right. I mean, it's a -- it's a great example of the three-legged stool. We've got -- got card fee growth is very-very strong. I mean it's third -- I think it is the third straight quarter we've had a 20% card fee plus growth. We're benefiting a little bit from net interest income, as Jeff said there is noise in the -- in the services fee and other revenue and that will shift. But yes, we feel comfortable with billings around where we are today to make that revenue guidance because of the three tiers of -- the three tiers of revenue that we have so that's -- that's what gives us confidence."
"20","Operator",NA,"Thank you. The next question is coming from Rick Shane of JPMorgan. Please go-ahead."
"21","Rick Shane","Analyst at JPMorgan Chase & Co.","Thanks for taking my question. Hey, Jeff, I often say this in these circumstances, a little bit tongue in cheek, that we're going to miss you more than you're going to miss us but I think that's absolutely true here. It's been absolutely a pleasure working with you over the years and Christophe we're looking-forward to getting to know you as well. I do Betsy really pulled on the thread that I'm interested in pursuing as well. But would love to sort of think about this a little bit more when we look at the deceleration of topline in the second quarter if revenue stays on that trajectory for the second-half of the year it's sort of puts you at the low end of your topline guidance. It sounds like there's a little bit of noise that gives you some confidence, but I'm curious fundamentally do you think we will see some acceleration in the back half to sort of offset any potential risk if you just look at the trend line."
"22","Steve Squeri","Chairman and Chief Executive Officer at American Express","We still feel really confident that we'll be within the 15% to 17% and there is -- there's really not a lot more to say other than that. So you have a little, as I said, you have a little bit of deceleration from a billings perspective, but it's a record quarter with billings, 400 -- over $420 billion of billings and so again, we feel very confident of this 15% to 17%, and we'll see where it winds up landing within that range, but it is the reason we give ranges."
"23","Operator",NA,"Thank you. The next question is coming from Bob Napoli of William Blair. Please go-ahead."
"24","Bob Napoli","Analyst at William Blair","Thank you. Thank you very much. And Jeff, thank you for your help. Good luck to you Christophe. Welcome. I look forward to meeting you. I would like to ask about your views on credit normalization kind of a trend and credit normalization, what -- as you look at your portfolio, what we should expect as we look at the aspirations for 2024 I mean the back-half of 2023 is pretty baked. But just as we think about that going into 2024 and onward."
"25","Steve Squeri","Chairman and Chief Executive Officer at American Express","Well I think the most important point to make there, Bob, is that we have a portfolio today that is more premium and stronger than what we had in 2019 in day one CECIL that is why we added the additional disclosure this quarter around the small percentage of our portfolio that is in the band where you do see challenges and that's the FICO band below 660, so we feel really good about where we are from a credit perspective in this environment. I think we feel really good about the fact that when you look sequentially, you actually saw delinquencies flat. There is complexity in the [technical issue] calculation when you try to do comparisons across companies.

I did make the observation that the way and with the timing of how we do ours we actually incorporated a slightly worse economic outlook this quarter than we did last quarter, sitting here on July 20th. I think most people would say, things have perhaps gotten a bit more optimistic in recent days, but we'll have to see how that influences things [technical issue] we feel really good about the product choices, the acquisition choices, and the risk management choices we've made which leave us confident that we will be below this year on credit metrics, all of the places we were in 2019 and absent some dramatic change in the economy, and I think we feel good about what that means for 2024."
"26","Operator",NA,"Thank you. The next question is coming from Craig Maurer of FT Partners. Please go-ahead."
"27","Craig Maurer","Analyst at FT Partners","Yes, good morning. Jeff for meeting you in the middle of an ice storm till now I appreciate all the help over the years and Christophe looking forward to meeting you soon. So my question -- my two-questions really are around one SME, just wanted to dig in a little further there, if you can help me understand if there was a meaningful difference in growth between the total number and if you just looked at it on a same business activity level and took out the new business adds. And second, has there been any real difference in credit vintages we've recently seen some data on consumer loans that have shown a real deterioration in recent vintages of loans, so I wanted to ask about that. Thanks."
"28","Steve Squeri","Chairman and Chief Executive Officer at American Express","Yeah, so for the second question first. The answer is no [multiple speakers]"
"29","Jeff Campbell","Chief Financial Officer at American Express","Well, with the only color I'd remind you, over the course of the past year, Craig, we have talked about the fact that we have consistently made some adjustments from a risk management perspective that -- that is part of why as Steve says we do not see any change from a managed perspective."
"30","Steve Squeri","Chairman and Chief Executive Officer at American Express","Yeah, as far as line of sight into SME I mean, the way to think about it is organic is probably flat. You obviously have businesses that go out of business and so you have a little bit of sort of same store [technical issue] that go away, but the acquisition is still relatively strong. So think about organic is having a neutral impact. Think about attrition because attrition has a negative impact, but no different than what we've seen over the last few years and then acquisition in there. I think the biggest difference is really organic and what you saw through the pandemic as you saw small businesses continue to add and add and add and you have to remember, small businesses use the card to run their entire business and so there was a lot of buying ahead from a goods and services perspective, from an inventory perspective and so we're going to watch it really closely in terms of have they finally gotten to sort of full stock and what have you and but I think that's the way to think about those three -- those three components organic, basically flat, and acquisition up and attrition, pretty much stable."
"31","Operator",NA,"Thank you. The next question is coming from Lisa Ellis of MoffettNathanson. Please go-ahead."
"32","Lisa Ellis","Analyst at MoffettNathanson","Hey, thank you. Thanks for taking my question. You guys highlighted that it is now six quarters since you introduced to the structural increase in your long-term plan to double-digit revenue growth and mid-teens EPS growth. A lot has happened in the last six quarters, we're kind of finally returning to normal after the pandemic. So can you just highlight when you look at the underlying business drivers required to sustain that model on an ongoing basis? What is sort of doing better than you expected maybe where do you need to make some adjustments, et cetera. Just kind of comment on how that strategy and your thoughts about that has evolved as you look forward now coming -- coming back into more normalized economy."
"33","Steve Squeri","Chairman and Chief Executive Officer at American Express","Well, I think you got to go back to sort of the strategic priorities, we always talk about, which is focused on premium consumer. We're focused on small-business and we're focused on coverage. If I look at this I would say that international is [technical issue] probably even a little quicker than we had thought within our three-year horizon. I think Millennials are playing out even better than what we had thought, both from an acquisition perspective and a spending perspective. I think when you think about the bloomers[phonetic] I think they've been slower to return but if it becomes a smaller piece of our business over time. Corporate, I think that's an opportunity going-forward from a growth perspective and I think small-business, started out in the [Technical issue] business will wind p being sort of a tale of three cities over this -- over this time horizon.

I think it was very really strong for us last year. I think it's a little bit more muted -- it's a little bit more muted and I think it will probably pick up and the other thing that has been difference[phonetic], it's been -- when we started with this plan it was done at a much slower -- it was done with we anticipated a more robust economy. So what really makes us feel good about this is that we've accomplished this in a slow-growth environment. We've stayed true to who we are, from a credit quality perspective and the last thing that I'll add is I think we've made some really great coverage gains over the -- over this period of time, as we continue to march through our goals, especially international, where I think -- I think the team has done a really good job from a coverage perspective and when you think about our longer-term partnerships here, we've really cemented in our key partnerships over the long-term here, obviously with Delta and [Technical issue] still have Marriott and DA which go out, still a number of years.

So, we feel-good about it and you know the interesting part about this is going to play out exactly as we thought it was going to play out. No, but the flexibility in the model has enabled it to go where we wanted it to go. And I think we really got off to a tremendous start in 2022 with tremendous revenue growth. I mean, when we did this three-year plan we did not project [technical issue] revenue growth. Last year, you know, we were at 17 to 19, I believe, when we started the year then we took it up to 19 to 21, and then you got 25, so if you think about sort of where we thought we were going to be we're ahead of where we thought we were going to be longer-term and the 15% to 17% guidance that we provided at the beginning of this year was based off our original guidance that was 17 to 19, so we're growing over, bigger [technical issue] so and that's why I feel really good about it and so we'll continue and I think the most important thing for us is to stay focused and to focus on our priorities and I think the team has done a really good job of that and you have to remember, and you guys all know this -- this is a very good industry to be in. And when you play in this industry the way we play in it, across three different dimensions of card fees of billings, and of net interest income, it makes our model completely differentiated from our competitors."
"34","Operator",NA,"Thank you. The next question is coming from Arren Cyganovich of Citi. Please go ahead."
"35","Arren Cyganovich","Analyst at Smith Barney Citigroup","Thanks. Your marketing expense pulled back a bit this quarter. You still have high customer acquisitions. How are you thinking about marketing expenses going into the second half of the year and kind of quarter-to-date update in terms of your growth rates to build business?"
"36","Steve Squeri","Chairman and Chief Executive Officer at American Express","We're not going to do a quarter-to-date update on build business. We're kind of 20 days in. So there's no real change. But in terms of marketing, the only thing that's important to know is that we said we'd spend about $5.5 billion on marketing. That's our plan to continue to do that. How it winds up sort of moving from quarter-to-quarter, I think we're probably $100 million from last year or something like this -- in this particular quarter. But that all depends on the programs we're running and the timing and everything else and so a week here, a week there, can make all the difference in the world sometimes when you think about -- when you think about spending $1.5 billion, $1.4 billion in a quarter, it's like $100 million sort of a week. So the bottom line is, we are committed to go after all the great opportunities that are out there and we believe that we'll wind up spending about $5.5 billion from a marketing perspective.

And just to remind everybody that the marketing spend for us is predominantly customer acquisition, right? And affiliate fees and incentives and things like that, it's not sort of TV and print and it's kind of advertising. That's what that marketing spend is. And that's why it can vary a little bit from quarter-to-quarter."
"37","Operator",NA,"Thank you. The next question is coming from Dominick Gabriele of Oppenheimer & Co. Please go ahead."
"38","Dominick Gabriele","Analyst at Oppenheimer & Co","Hey, great. Thanks so much for the question. So I was just wondering, when you think about your aspirational revenue target, has the thought process on the contribution to growth from net card fees to total revenue changed over time where it's potentially providing more of a boost towards that 10% revenue goal versus the past versus discounted[phonetic] revenue? Thanks, guys."
"39","Steve Squeri","Chairman and Chief Executive Officer at American Express","No, look, I think one of the big differentiators for us is that card fee. I mean you think about that as, so the subscription SaaS kind of revenue and we're really pleased with that. But no, I mean, it's in the ballpark of what we -- what we thought it was going to be as we put together our aspirations, right? I mean -- and so when you look at this, the 20% three quarters in a row is a big number. And another thing I'd point out during the pandemic, it was growing in double-digits. And so -- which is -- it's a big contributor and it's obviously a high -- it has higher growth than discount revenue would, but it's pretty much in line with where we thought we were going to be."
"40","Jeff Campbell","Chief Financial Officer at American Express","I just can't resist adding Dominick, for something that grew in double-digits all through the pandemic has had really high growth rates last year. It is going to continue to grow to be an ever bigger part of our revenue [technical issue] and I think that is a key strength of the company. It really ties customers and engages customers with us and the product and is a critical part of the overall model."
