"","speaker","title","msg"
"11","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Yes. I got to try to separate my comments between that which Howmet controls and that which is therefore outside of our control. And when I look at last year, we started the year full of optimism and thought the 2022 was going to be really easy. And it didn't quite turn out that way with lower fundamental volumes, which were masked by inflation recoveries. Inflation itself within the demand we had significant volatility in schedules from our customers.

And as you know, when I spoke to you in the fall, we've seen cutbacks particularly for our engine business at the end of the third quarter and into the fourth quarter. And we ended up carrying probably $70 million to $100 million of additional inventory, which we had not planned or expected for because customers did not need those parts. And so if you go back again in the middle of the year last year, we were talking with Boeing about rate 38 and such numbers. And we're really giving ourselves up to be able to address all of that.

Also, I'll say, schedules of engine requirements, etc., etc., that would may -- materialize [Phonetic] builds, even though 38 did not materialize. Even though as you mentioned now we're hearing, as I noted from the spirit caller that you referred to, I think it's -- 38 in the summer and 42 in October. I mean, as such it is great, and we'd love it. And there's nothing which would give us more, I will say, pleasure and benefits than things that rates.

But we also noted that during the fourth quarter that -- the third quarter and fourth quarter is that the actual numbers of aircraft sold, for example, by Boeing was stated to be, let's say, back and by the time you took out claims from inventory, build rates were actually more or like in the 20s. And then we interpretably [Phonetic] stated that it maybe it was higher to the high 20s in the fourth quarter, albeit you're never sure how many were just being finished off, etc. So, what was the level of actual build? We don't know.

And so when we look at this year, I start off with saying, let me think about guidance. And guidance for us is something which we take very seriously. It's a base from which I think shareholders can realize -- it's a number that can be relied upon. So, if you look at 2019 where we're comfortably exceeded it 2020 our COVID year 2021, we blew passed it. In 2022, despite extraordinary difficult conditions, we achieved and exceeded that guidance that we gave at the start of the year. And so this is not like a wet paper tissue waving in the air. This is something we take very seriously.

And thought what can we rely upon and we felt as though those numbers, which I know are cautious. I know that they're below what many other people have and calling out 30 for a 737 or 53, 54 for an A320, those maybe seem to be low. And if you take 30 for a 787, that might also deem to be extremely low compared to what may be the outcome even though we know that very few were built in the 787s in the fourth quarter.

But if you take it as this is something that helps us plan the baseline of our business, sets our cost structures up properly. And should those sort of numbers that you mentioned materialize? Then just let's imagine what that might be. And what that might be? Might be, I don't know, $100 million, $200 million, probably more like a couple of -- towards a $200 million more revenue.

And if you take then the incremental drop-through for that, then you would be saying, while those incrementals look great, the margin rate should be above 23% because we've set our cost structure appropriately. And obviously, then things would begin to look progressively brighter during the course of the year, but that's not what we know. That's what we hope for. And so we set ourselves up with a guy which gives us a sense of security. If things turn actually better, we'll welcome it.

I think you could rely upon Howmet to manufacture well the operationally in control and convert at a good rate. And so that's how we thought about it. And I don't want to be hostage to giving a guidance, which could be, obviously, have a much more optimistic on it and then find myself being worried every month what did they really build, etc., etc. And then put ourselves hostage to not only aircraft build rates of actual production, but also the rest of the supply base if we will match to the weakest link in the supply chain. And because I don't know where every one of those weak links are, I choose to take something which is fundamentally good, improving, significantly increasing, solid. And if it turns out to be better, that will be great for us. I hope that gives you the context, Kristine?"
"12","Kristine Liwag","Analyst at Morgan Stanley","That's great color, John. Thank you."
"13","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Thank you."
"14","Operator",NA,"And our next question will come from Myles Walton with Wolfe Research. Please go-ahead."
"15","Myles Walton","Analyst at Wolfe Research","Thanks. Good morning. John, just a clarification. I really appreciate the conservative look at the guidance. And I'm sure there was frustration through most of 2022. I'm just curious, does the guidance line up with your operations? And then also just maybe a comment on the responsiveness of your operations if things started to go better, how responsive can you be to some of the upside rates that are out there for going out of 2023 into 2024?"
"16","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Yes. So obviously, because of the amount of people recruited last year, we are set up pretty well for the first quarter to be able to produce at this level or above. Should it reach those heavy rates of 38 and 42 as an example, or if Airbus are in the 57, 58, provided we know that they're heading that way, and we've got about six months lead time, we'll be in good shape to meet it. We've been particularly good at being able to recruit labor to meet our needs.

I'll recognize that sometimes the stability of that labor hasn't been everything we'd wanted, but getting the headline numbers has been something which we've been very comfortable with. We've put increased disciplines around our own recruitment process to make sure we have a higher level of retention, improved training routine. So I think we're doing all the right things in the same way as we set ourselves up for the initial aerospace ramp to be in a good condition. And so fundamentally, I believe that we'll be able to respond to meet those customer demands.

Clearly, for example, if Airbus is going to hit rate 65 for the A320s in mid-'24 that's still the current number. Then, again, knowing it sooner rather than later is highly beneficial to us and also the commensurate engine rate builds from our customers. I think you saw last quarter my commentary that, we were able to produce at a fundamentally higher rate only to get cut back, because the other parts of the supply chain were there. So I feel reasonably confident, Myles, in our ability to do that."
"17","Myles Walton","Analyst at Wolfe Research","Thanks a lot. Thanks."
"18","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Thank you."
"19","Operator",NA,"Our next question will come from Seth Seifman with JPMorgan. Please, go-ahead."
"20","Seth Seifman","Analyst at JPMorgan Chase & Co.","John, I wonder if you could talk a little bit about the profitability in engine products, and we saw kind of in the first half kind of mid-27% type of margin and then it's come down in the second half and kind of makes sense that new hires would weigh on the profitability there. But, I guess, when we think about what's the level setting on the right margin for this business, I think there was a thought that maybe the 27% we saw in the first half was a good margin and then with growth, you'd see incrementals above that, and there'd be some expansion. But, I guess, from a long-term perspective, how should we think about where that shakes out?"
"21","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Okay. Well, first of all, let me comment on profitability in the second half. That was, I'll say, fundamentally impacted by the fact we -- as it turned out, well, we thought we'd recruited to the right outline demand. As you know, because of those cutbacks, not only did we not produce as much, but some of what we did produce went into inventory, therefore, we didn't make the profit on it.

The worst condition we were in is that, in actual fact, even though across Howmet, labor was pretty flat in the fourth quarter. So we -- let's say, net we didn't hire back where we were slightly down on labor. But in our engine products, we were down significantly. So more than 100 people down as -- which is most unusual to think about, we were cutting labor, given the underlying engine demand and basically because we were holding costs, which we did not need to be able to produce what we required. So we were in that pretty lethal band of having unfortunately stepped up to what customers had scheduled and then didn't require.

We carried excess labor, and that labor we had was obviously not effective as it might be, because new labor does produce scrap. So we ended up with new labor producing higher rates of scrap combined with the cost of that. Now, we do expect that given the actions we took, trim labor, we're on a steadier -- we are back in recruitment mode, which we do have some cause for optimism for the future. In terms of rate builds and increases, even though we've chosen to be cautious about it, is that -- I see no fundamental issues, not restoring those margins to at least the first -- the rate of the first half of 2022. And so I never like using the word like don't worry about it, but it really is, I don't think if you worry about it."
"22","Seth Seifman","Analyst at JPMorgan Chase & Co.","All right, okay. No, that's very helpful. And maybe -- so just to clarify, the margin, when we think about company-wide, the margin -- the sort of flattish EBITDA margin company-wide expected for '23, that's not a function at this point of having excess labor above the production rates that are in your guidance. You're kind of appropriately sized for what's in your guidance. And to the extent that there is revenue upside, then with the appropriate lead time, you'll be able to bring in the cost structure that you need to produce at that rate?"
"23","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Yes, pretty much. So, the labor overhang, certainly by the end of January. So, when we saw again, to bring this in the right ZIP code there. We believe, our scrap rates are going to continue to improve. The guidance we gave on margin is right, given the conservative demand pattern we gave. Plus, if you pick up the words I used about it, let's call it about $100 million of inflation and that's probably mostly nonmaterial inflation this year. We still there to be recovered.

And as you know, last year, if our 22.5% would have been like 100 basis points higher with that $300 million inflation that we recovered. Then this year, let's call it's just less than half of that. So again, taking an appropriately cautious line on where inflation might be at this point in time. And hopefully, it begins to become a very benign factor as we go through the year and things will begin to look better."
"24","Seth Seifman","Analyst at JPMorgan Chase & Co.","Great. That's helpful. Thank you."
"25","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Thank you."
"26","Operator",NA,"Our next question will come from David Strauss with Barclays. Please go-ahead."
"27","David Strauss","Analyst at Barclays","The 17% Commercial Aero growth that you forecast, how does that look across the different segments? And on Commercial Transportation, I think you outlined kind of your volume assumptions. But what should we look for in terms of just commercial transportation revenue next year, I guess, including pass-through as well? Thanks."
"28","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Yes. Let me deal with the latter part first, because I tend not to comment too much on individual segments growth in anticipation thereof. For Wheels, as an aggregate next year, my best assumption at this point in time is a $50 million to $60 million revenue decline and with the volume element of that being in the second half. I mean, it doesn't have to be that way, David. It's an assumption of what if there is a recession, its impact in Europe. I could get more optimistic about it, given I'll say the labor strength and recent strength in Europe, but at this point in time, much will be cautious.

Right now, build rates in the commercial truck and trailer business are pretty healthy and healthier probably than we thought going into the year. Maybe that's because now the supply chain issues that the commercial truck manufacturers have faced beginning to ease and they can be able to build-out some of the really high backlog that they've got. So it's no more an assumption, but if you can assume that we've got $50 million to $60 million of revenue decline in our numbers, in our guide at this point. In terms of the Commercial Aerospace percentage by segments, actually haven't got in my mind, that will have to be a follow-up with Ken and let's kind of go to him, but we tend not to call it out anyway."
"29","David Strauss","Analyst at Barclays","Yes, it was just -- yes, I get that. I was just getting at, would you expect maybe fasteners to outgrow from a narrow perspective, just given how depressed the overall numbers still are there in that segment?"
"30","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","If anything, at the moment, I would expect as we move from Q1 into Q2 and Q3, actually, our engine business will probably show a higher rate of commercial revenue growth because I think the engine manufacturers have a job of catch-up from 22 to accomplish, as well as a look forward to future rate increases. So, at this stage, my -- a very rough assumption would be, against 17%, I wouldn't be surprised to see it's a little bit higher, maybe 20% in our engine business and a little bit lower elsewhere. And then the only thing we haven't covered is the titanium that level obviously factor into 2023, as we go through it again, again increasing as we go through the year."
"31","Ken Giacobbe","Executive Vice President and Chief Financial Officer at Howmet Aerospace","Yes. So David, I'd put engines in the number one position, structures in number two and then fasteners in number three position."
"32","David Strauss","Analyst at Barclays","Great, thanks guys."
"33","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Thank you."
"34","Operator",NA,"Our next question will come from Gautam Khanna with Cowen. Please go-ahead. Gautam Khanna, your line is open."
"35","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","We can't hear you, Gautam. Okay, let's move to the next."
"36","Operator",NA,"Our next question will come from Robert Spingarn with Melius Research. Please go-ahead."
"37","Robert Spingarn","Analyst at Melius Research","John, going back, 2019, 2020 and 2021 were pretty good years for you on price. And given that your LTAs are typically three to five years long, could you talk about the pricing opportunity this year and next and any opportunity to pick up share? And also if in these newer LTAs, can you build in mechanisms to pass-through freight costs and energy prices?"
"38","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Yes. So first of all, when we file our K, which I think we are anticipating to be this evening, you'll see the final outcome for price in 2022. And the -- and that just evolve straight, if you could almost like take Qs one through three and the pro rata for the year, so it's a good outcome there. In 2023, I think you can expect a similar number in terms of price increase. So it is part of the methodology that I talked about for some years now, and it was not a one-off correction, but more of the ongoing ability that we have to reflect value for the Howmet products that we bring to the marketplace.

Our LTA cadence is pretty well set. We've already been into -- now into the '24s and so on, because we are probably 85% to 90% complete already for 2023. So that's in good shape. Most of our conversations have been -- it's an and conversation I'll call it, it's and share, because of our resiliency in terms of ability to build. And we started to see now an increase in spot business availability to us. So that's again good. And, clearly, we've always sought in recent times to protect ourselves for, let's call it, for those inflation elements which are not part of that 95% plus raw material. So we're in good and improving condition there as well, Rob. So, across the whole sector or the question is that we're in good shape."
"39","Robert Spingarn","Analyst at Melius Research","Is there any way to quantify the share gain opportunity over time? Is there an algorithm or something we can look to?"
"40","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","What I'd love to do one day is to call out for you, this is the aircraft build rate, and this is the amount of rates that should -- a higher rate for Howmet. I haven't done it yet. I've just felt, we've got so many different segments to cover. And so it's been a particular skew of fundamentally relative differential rates of growth between Boeing and Airbus between narrow-body, wide-body, I felt that there have been so many elements of volatility of those demand pattern changes that come the day. And it will happen, Rob. One day, it will be in a more -- due to equanimity, where Boeing and Airbus settle into a future pattern, narrow-body and wide-body will settle into that future pattern.

I think production rates are going to come up and steady. And then that will be like the golden days, which are yet to come for all aerospace and aerospace suppliers at Howmet, in particular. So I think those conditions are coming, but not yet here. I don't know I'm not saying, they're here for 2023. That's very clear what I talked to you earlier in this call about, but those things are going to happen. And I know, whether it's back half of '23 or is into '24, or is it '25? I don't know yet. But at some stage, it will happen. And I think prior to that then I'd like to be able to say, this is the Howmet's growth rate and to give you the percentage above aircraft build. And at that point, I feel confident in giving it to you rather than have it muddied by these -- really these fundamental instability of narrow-body, wide-body Boeing, Airbus, etc., etc. So I think that's the appropriate time, Rob."
"41","Robert Spingarn","Analyst at Melius Research","That's great. Thanks, John."
"42","John C. Plant","Executive Chairman and Chief Executive Officer at Howmet Aerospace","Thank you."
"43","Operator",NA,"Our next question will come from Ron Epstein with Bank of America. Please go-ahead."
"44","Ronald Epstein","Analyst at Bank of America Merrill Lynch","Just a lot of the questions are focused on the company's new supply, but let's kind of go the other way. How is the health of your supply chain? And what are you seeing there? To help some of those suppliers out, I mean, what's going on there, if you can give us a feel for that?"
